"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue May 13 19:20:24 GMT 2025","Tue May 13 19:20:24 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testPasswordField","testPasswordField()",""
"skipped","Tue May 13 19:20:24 GMT 2025","Tue May 13 19:20:24 GMT 2025","0","","ui.POM.LoginFormTestPOM","","ui.POM.LoginFormTestPOM","loginFormTest","loginFormTest()",""
"broken","Tue May 13 19:20:26 GMT 2025","Tue May 13 19:20:27 GMT 2025","491","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testLoadingImagesLink","testLoadingImagesLink()",""
"skipped","Tue May 13 19:20:38 GMT 2025","Tue May 13 19:20:38 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"broken","Tue May 13 19:20:32 GMT 2025","Tue May 13 19:20:33 GMT 2025","473","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"broken","Tue May 13 19:20:25 GMT 2025","Tue May 13 19:20:26 GMT 2025","503","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationLink","testNavigationLink()",""
"passed","Tue May 13 19:20:24 GMT 2025","Tue May 13 19:20:24 GMT 2025","2","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testChangePasswordUsingToBuilder","testChangePasswordUsingToBuilder()",""
"skipped","Tue May 13 19:20:38 GMT 2025","Tue May 13 19:20:38 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReturnLink","testReturnLink()",""
"broken","Tue May 13 19:20:35 GMT 2025","Tue May 13 19:20:35 GMT 2025","470","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testColorPicker","testColorPicker()",""
"skipped","Tue May 13 19:20:38 GMT 2025","Tue May 13 19:20:38 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextareaField","testTextareaField()",""
"skipped","Tue May 13 19:20:38 GMT 2025","Tue May 13 19:20:38 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testMouseOverLink","testMouseOverLink()",""
"broken","Tue May 13 19:20:34 GMT 2025","Tue May 13 19:20:34 GMT 2025","482","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFormSubmission","testFormSubmission()",""
"skipped","Tue May 13 19:20:24 GMT 2025","Tue May 13 19:20:24 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFileUpload","testFileUpload()",""
"broken","Tue May 13 19:20:37 GMT 2025","Tue May 13 19:20:37 GMT 2025","442","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testHeaderComponents","testHeaderComponents()",""
"broken","Tue May 13 19:20:37 GMT 2025","Tue May 13 19:20:38 GMT 2025","441","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDisabledInput","testDisabledInput()",""
"skipped","Tue May 13 19:20:38 GMT 2025","Tue May 13 19:20:38 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testDisabledInput","testDisabledInput()",""
"skipped","Tue May 13 19:20:38 GMT 2025","Tue May 13 19:20:38 GMT 2025","0","","ui.selenide.LoginTest","","ui.selenide.LoginTest","successfulLoginTest","successfulLoginTest()",""
"broken","Tue May 13 19:20:33 GMT 2025","Tue May 13 19:20:33 GMT 2025","454","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testSelectOption","testSelectOption()",""
"skipped","Tue May 13 19:20:38 GMT 2025","Tue May 13 19:20:38 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDragAndDropLink","testDragAndDropLink()",""
"broken","Tue May 13 19:20:29 GMT 2025","Tue May 13 19:20:29 GMT 2025","476","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"broken","Tue May 13 19:20:28 GMT 2025","Tue May 13 19:20:29 GMT 2025","495","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeaderComponents","testHeaderComponents()",""
"broken","Tue May 13 19:20:33 GMT 2025","Tue May 13 19:20:33 GMT 2025","465","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testRadioButton","testRadioButton()",""
"skipped","Tue May 13 19:20:24 GMT 2025","Tue May 13 19:20:24 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDisabledInput","testDisabledInput()",""
"broken","Tue May 13 19:20:30 GMT 2025","Tue May 13 19:20:31 GMT 2025","481","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testLogin","testLogin()",""
"broken","Tue May 13 19:20:33 GMT 2025","Tue May 13 19:20:34 GMT 2025","480","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextInput","testTextInput()",""
"skipped","Tue May 13 19:20:24 GMT 2025","Tue May 13 19:20:24 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testSelectOption","testSelectOption()",""
"skipped","Tue May 13 19:20:38 GMT 2025","Tue May 13 19:20:38 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testLoadingImagesLink","testLoadingImagesLink()",""
"broken","Tue May 13 19:20:34 GMT 2025","Tue May 13 19:20:35 GMT 2025","466","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextareaField","testTextareaField()",""
"passed","Tue May 13 19:20:24 GMT 2025","Tue May 13 19:20:24 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCloneAndModifySalary","testCloneAndModifySalary()",""
"skipped","Tue May 13 19:20:24 GMT 2025","Tue May 13 19:20:24 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFormSubmission","testFormSubmission()",""
"skipped","Tue May 13 19:20:38 GMT 2025","Tue May 13 19:20:38 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testNavigationLink","testNavigationLink()",""
"broken","Tue May 13 19:20:36 GMT 2025","Tue May 13 19:20:36 GMT 2025","470","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReturnLink","testReturnLink()",""
"broken","Tue May 13 19:20:38 GMT 2025","Tue May 13 19:20:38 GMT 2025","473","","ui.POM_FluentTest.WebFormFluentTest","","ui.POM_FluentTest.WebFormFluentTest","testWebFormFluentPage","testWebFormFluentPage()",""
"skipped","Tue May 13 19:20:38 GMT 2025","Tue May 13 19:20:38 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDropdownMenuLink","testDropdownMenuLink()",""
"skipped","Tue May 13 19:20:24 GMT 2025","Tue May 13 19:20:24 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReturnLink","testReturnLink()",""
"broken","Tue May 13 19:20:35 GMT 2025","Tue May 13 19:20:36 GMT 2025","471","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDateInput","testDateInput()",""
"broken","Tue May 13 19:20:32 GMT 2025","Tue May 13 19:20:32 GMT 2025","473","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testPasswordField","testPasswordField()",""
"skipped","Tue May 13 19:20:24 GMT 2025","Tue May 13 19:20:24 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testWebFormLink","testWebFormLink()",""
"skipped","Tue May 13 19:20:38 GMT 2025","Tue May 13 19:20:38 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextInput","testTextInput()",""
"broken","Tue May 13 19:20:31 GMT 2025","Tue May 13 19:20:31 GMT 2025","471","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testHeaderComponents","testHeaderComponents()",""
