"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 16 01:13:27 GMT 2025","Fri May 16 01:13:27 GMT 2025","814","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testMouseOverLink","testMouseOverLink()",""
"passed","Fri May 16 01:13:43 GMT 2025","Fri May 16 01:13:43 GMT 2025","695","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDateInput","testDateInput()",""
"passed","Fri May 16 01:13:39 GMT 2025","Fri May 16 01:13:39 GMT 2025","691","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextInput","testTextInput()",""
"passed","Fri May 16 01:13:27 GMT 2025","Fri May 16 01:13:28 GMT 2025","758","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testLoadingImagesLink","testLoadingImagesLink()",""
"passed","Fri May 16 01:13:42 GMT 2025","Fri May 16 01:13:43 GMT 2025","645","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testColorPicker","testColorPicker()",""
"broken","Fri May 16 01:13:50 GMT 2025","Fri May 16 01:13:50 GMT 2025","219","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextInput","testTextInput()",""
"passed","Fri May 16 01:13:35 GMT 2025","Fri May 16 01:13:36 GMT 2025","741","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testCheckbox","testCheckbox()",""
"passed","Fri May 16 01:13:23 GMT 2025","Fri May 16 01:13:23 GMT 2025","94","","baseTests.DebugPropertyTest","","baseTests.DebugPropertyTest","printSystemProperties","printSystemProperties()",""
"broken","Fri May 16 01:13:50 GMT 2025","Fri May 16 01:13:50 GMT 2025","230","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testPasswordField","testPasswordField()",""
"passed","Fri May 16 01:13:37 GMT 2025","Fri May 16 01:13:38 GMT 2025","695","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testRadioButton","testRadioButton()",""
"passed","Fri May 16 01:13:39 GMT 2025","Fri May 16 01:13:41 GMT 2025","1818","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFormSubmission","testFormSubmission()",""
"passed","Fri May 16 01:13:24 GMT 2025","Fri May 16 01:13:24 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingBuilder","testCreateWorkerUsingBuilder()",""
"passed","Fri May 16 01:13:35 GMT 2025","Fri May 16 01:13:35 GMT 2025","638","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testHeaderComponents","testHeaderComponents()",""
"passed","Fri May 16 01:13:28 GMT 2025","Fri May 16 01:13:29 GMT 2025","733","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDropdownMenuLink","testDropdownMenuLink()",""
"passed","Fri May 16 01:13:23 GMT 2025","Fri May 16 01:13:23 GMT 2025","14","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testCreateUserUsingBuilder","testCreateUserUsingBuilder()",""
"passed","Fri May 16 01:13:31 GMT 2025","Fri May 16 01:13:31 GMT 2025","668","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeaderComponents","testHeaderComponents()",""
"passed","Fri May 16 01:13:29 GMT 2025","Fri May 16 01:13:30 GMT 2025","827","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationPageLink","testNavigationPageLink()",""
"passed","Fri May 16 01:13:24 GMT 2025","Fri May 16 01:13:24 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingConstructor","testCreateWorkerUsingConstructor()",""
"passed","Fri May 16 01:13:36 GMT 2025","Fri May 16 01:13:37 GMT 2025","689","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testPasswordField","testPasswordField()",""
"passed","Fri May 16 01:13:43 GMT 2025","Fri May 16 01:13:44 GMT 2025","770","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReturnLink","testReturnLink()",""
"broken","Fri May 16 01:13:50 GMT 2025","Fri May 16 01:13:51 GMT 2025","223","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReturnLink","testReturnLink()",""
"passed","Fri May 16 01:13:33 GMT 2025","Fri May 16 01:13:33 GMT 2025","625","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeader","testHeader()",""
"passed","Fri May 16 01:13:32 GMT 2025","Fri May 16 01:13:33 GMT 2025","782","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testWebFormLink","testWebFormLink()",""
"broken","Fri May 16 01:13:51 GMT 2025","Fri May 16 01:13:51 GMT 2025","219","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testDisabledInput","testDisabledInput()",""
"passed","Fri May 16 01:13:23 GMT 2025","Fri May 16 01:13:23 GMT 2025","3","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testChangeSalaryUsingToBuilder","testChangeSalaryUsingToBuilder()",""
"passed","Fri May 16 01:13:45 GMT 2025","Fri May 16 01:13:45 GMT 2025","663","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testHeaderComponents","testHeaderComponents()",""
