"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu May 15 17:27:48 GMT 2025","Thu May 15 17:27:48 GMT 2025","0","","ui.oldTests.LoginFormTest","","ui.oldTests.LoginFormTest","loginFormTest","loginFormTest()",""
"skipped","Thu May 15 17:27:25 GMT 2025","Thu May 15 17:27:25 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testWebFormLink","testWebFormLink()",""
"passed","Thu May 15 17:27:25 GMT 2025","Thu May 15 17:27:25 GMT 2025","17","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testCreateUserUsingBuilder","testCreateUserUsingBuilder()",""
"passed","Thu May 15 17:27:29 GMT 2025","Thu May 15 17:27:30 GMT 2025","718","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testLoadingImagesLink","testLoadingImagesLink()",""
"passed","Thu May 15 17:27:35 GMT 2025","Thu May 15 17:27:36 GMT 2025","889","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testLogin","testLogin()",""
"skipped","Thu May 15 17:27:48 GMT 2025","Thu May 15 17:27:48 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testMouseOverLink","testMouseOverLink()",""
"passed","Thu May 15 17:27:40 GMT 2025","Thu May 15 17:27:41 GMT 2025","708","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextInput","testTextInput()",""
"skipped","Thu May 15 17:27:48 GMT 2025","Thu May 15 17:27:48 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testHeader","testHeader()",""
"skipped","Thu May 15 17:27:25 GMT 2025","Thu May 15 17:27:25 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextareaField","testTextareaField()",""
"passed","Thu May 15 17:27:33 GMT 2025","Thu May 15 17:27:34 GMT 2025","793","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testWebFormLink","testWebFormLink()",""
"passed","Thu May 15 17:27:34 GMT 2025","Thu May 15 17:27:35 GMT 2025","629","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeader","testHeader()",""
"skipped","Thu May 15 17:27:25 GMT 2025","Thu May 15 17:27:25 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextInput","testTextInput()",""
"passed","Thu May 15 17:27:45 GMT 2025","Thu May 15 17:27:45 GMT 2025","799","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReturnLink","testReturnLink()",""
"skipped","Thu May 15 17:27:25 GMT 2025","Thu May 15 17:27:25 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFileUpload","testFileUpload()",""
"skipped","Thu May 15 17:27:48 GMT 2025","Thu May 15 17:27:48 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testWebFormLink","testWebFormLink()",""
"skipped","Thu May 15 17:27:25 GMT 2025","Thu May 15 17:27:25 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testColorPicker","testColorPicker()",""
"skipped","Thu May 15 17:27:48 GMT 2025","Thu May 15 17:27:48 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"skipped","Thu May 15 17:27:25 GMT 2025","Thu May 15 17:27:25 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testCheckbox","testCheckbox()",""
"skipped","Thu May 15 17:27:48 GMT 2025","Thu May 15 17:27:48 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testNavigationPageLink","testNavigationPageLink()",""
"passed","Thu May 15 17:27:38 GMT 2025","Thu May 15 17:27:39 GMT 2025","703","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testRadioButton","testRadioButton()",""
"passed","Thu May 15 17:27:33 GMT 2025","Thu May 15 17:27:33 GMT 2025","742","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"skipped","Thu May 15 17:27:25 GMT 2025","Thu May 15 17:27:25 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testRadioButton","testRadioButton()",""
"passed","Thu May 15 17:27:30 GMT 2025","Thu May 15 17:27:31 GMT 2025","819","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationPageLink","testNavigationPageLink()",""
"skipped","Thu May 15 17:27:25 GMT 2025","Thu May 15 17:27:25 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testSelectOption","testSelectOption()",""
"passed","Thu May 15 17:27:25 GMT 2025","Thu May 15 17:27:25 GMT 2025","3","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testChangeSalaryUsingToBuilder","testChangeSalaryUsingToBuilder()",""
"skipped","Thu May 15 17:27:25 GMT 2025","Thu May 15 17:27:25 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testDropdownMenuLink","testDropdownMenuLink()",""
"passed","Thu May 15 17:27:43 GMT 2025","Thu May 15 17:27:43 GMT 2025","694","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextareaField","testTextareaField()",""
"passed","Thu May 15 17:27:25 GMT 2025","Thu May 15 17:27:27 GMT 2025","2027","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDragAndDropLink","testDragAndDropLink()",""
"skipped","Thu May 15 17:27:25 GMT 2025","Thu May 15 17:27:25 GMT 2025","1","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReadonlyInput","testReadonlyInput()",""
"skipped","Thu May 15 17:27:48 GMT 2025","Thu May 15 17:27:48 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testLoadingImagesLink","testLoadingImagesLink()",""
"passed","Thu May 15 17:27:39 GMT 2025","Thu May 15 17:27:40 GMT 2025","808","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testSelectOption","testSelectOption()",""
"passed","Thu May 15 17:27:25 GMT 2025","Thu May 15 17:27:25 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingConstructor","testCreateWorkerUsingConstructor()",""
"passed","Thu May 15 17:27:30 GMT 2025","Thu May 15 17:27:30 GMT 2025","726","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDropdownMenuLink","testDropdownMenuLink()",""
"skipped","Thu May 15 17:27:25 GMT 2025","Thu May 15 17:27:25 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDisabledInput","testDisabledInput()",""
"skipped","Thu May 15 17:27:25 GMT 2025","Thu May 15 17:27:25 GMT 2025","0","","ui.POM.LoginFormTestPOM","","ui.POM.LoginFormTestPOM","loginFormTest","loginFormTest()",""
