"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu May 15 18:33:41 GMT 2025","Thu May 15 18:33:41 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextareaField","testTextareaField()",""
"passed","Thu May 15 18:33:41 GMT 2025","Thu May 15 18:33:41 GMT 2025","18","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testCreateUserUsingBuilder","testCreateUserUsingBuilder()",""
"passed","Thu May 15 18:33:41 GMT 2025","Thu May 15 18:33:44 GMT 2025","3165","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDragAndDropLink","testDragAndDropLink()",""
"skipped","Thu May 15 18:33:41 GMT 2025","Thu May 15 18:33:41 GMT 2025","1","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testWebFormLink","testWebFormLink()",""
"skipped","Thu May 15 18:34:07 GMT 2025","Thu May 15 18:34:07 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDropdownMenuLink","testDropdownMenuLink()",""
"passed","Thu May 15 18:33:58 GMT 2025","Thu May 15 18:33:59 GMT 2025","715","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextInput","testTextInput()",""
"skipped","Thu May 15 18:34:07 GMT 2025","Thu May 15 18:34:07 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDragAndDropLink","testDragAndDropLink()",""
"passed","Thu May 15 18:33:44 GMT 2025","Thu May 15 18:33:45 GMT 2025","901","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationLink","testNavigationLink()",""
"passed","Thu May 15 18:33:41 GMT 2025","Thu May 15 18:33:41 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingConstructor","testCreateWorkerUsingConstructor()",""
"skipped","Thu May 15 18:33:41 GMT 2025","Thu May 15 18:33:41 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testSelectOption","testSelectOption()",""
"passed","Thu May 15 18:33:45 GMT 2025","Thu May 15 18:33:46 GMT 2025","996","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testMouseOverLink","testMouseOverLink()",""
"passed","Thu May 15 18:33:53 GMT 2025","Thu May 15 18:33:54 GMT 2025","1087","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testLogin","testLogin()",""
"skipped","Thu May 15 18:33:41 GMT 2025","Thu May 15 18:33:41 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextInput","testTextInput()",""
"skipped","Thu May 15 18:33:41 GMT 2025","Thu May 15 18:33:41 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDateInput","testDateInput()",""
"skipped","Thu May 15 18:34:07 GMT 2025","Thu May 15 18:34:07 GMT 2025","0","","ui.oldTests.LoginFormTest","","ui.oldTests.LoginFormTest","loginFormTest","loginFormTest()",""
"passed","Thu May 15 18:34:02 GMT 2025","Thu May 15 18:34:02 GMT 2025","684","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testColorPicker","testColorPicker()",""
"passed","Thu May 15 18:34:05 GMT 2025","Thu May 15 18:34:06 GMT 2025","632","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDisabledInput","testDisabledInput()",""
"passed","Thu May 15 18:34:03 GMT 2025","Thu May 15 18:34:04 GMT 2025","829","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReturnLink","testReturnLink()",""
"passed","Thu May 15 18:33:41 GMT 2025","Thu May 15 18:33:41 GMT 2025","3","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testChangePasswordUsingToBuilder","testChangePasswordUsingToBuilder()",""
"passed","Thu May 15 18:33:54 GMT 2025","Thu May 15 18:33:54 GMT 2025","695","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Thu May 15 18:34:07 GMT 2025","Thu May 15 18:34:07 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testDisabledInput","testDisabledInput()",""
"passed","Thu May 15 18:34:05 GMT 2025","Thu May 15 18:34:05 GMT 2025","731","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Thu May 15 18:33:41 GMT 2025","Thu May 15 18:33:41 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testColorPicker","testColorPicker()",""
"skipped","Thu May 15 18:33:41 GMT 2025","Thu May 15 18:33:41 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFormSubmission","testFormSubmission()",""
"skipped","Thu May 15 18:33:41 GMT 2025","Thu May 15 18:33:41 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testRadioButton","testRadioButton()",""
"passed","Thu May 15 18:33:54 GMT 2025","Thu May 15 18:33:55 GMT 2025","938","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testCheckbox","testCheckbox()",""
"skipped","Thu May 15 18:33:41 GMT 2025","Thu May 15 18:33:41 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testDropdownMenuLink","testDropdownMenuLink()",""
"skipped","Thu May 15 18:34:07 GMT 2025","Thu May 15 18:34:07 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"skipped","Thu May 15 18:34:07 GMT 2025","Thu May 15 18:34:07 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testNavigationPageLink","testNavigationPageLink()",""
"passed","Thu May 15 18:33:41 GMT 2025","Thu May 15 18:33:41 GMT 2025","0","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCloneAndModifySalary","testCloneAndModifySalary()",""
"passed","Thu May 15 18:33:57 GMT 2025","Thu May 15 18:33:58 GMT 2025","825","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testSelectOption","testSelectOption()",""
"passed","Thu May 15 18:33:41 GMT 2025","Thu May 15 18:33:41 GMT 2025","81","","baseTests.DebugPropertyTest","","baseTests.DebugPropertyTest","printSystemProperties","printSystemProperties()",""
"passed","Thu May 15 18:34:04 GMT 2025","Thu May 15 18:34:05 GMT 2025","747","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFileUpload","testFileUpload()",""
"skipped","Thu May 15 18:33:41 GMT 2025","Thu May 15 18:33:41 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDisabledInput","testDisabledInput()",""
"passed","Thu May 15 18:33:47 GMT 2025","Thu May 15 18:33:48 GMT 2025","851","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDropdownMenuLink","testDropdownMenuLink()",""
"skipped","Thu May 15 18:33:41 GMT 2025","Thu May 15 18:33:41 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testNavigationLink","testNavigationLink()",""
