"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue May 13 20:26:54 GMT 2025","Tue May 13 20:26:54 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDragAndDropLink","testDragAndDropLink()",""
"skipped","Tue May 13 20:26:33 GMT 2025","Tue May 13 20:26:33 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testDropdownMenuLink","testDropdownMenuLink()",""
"passed","Tue May 13 20:26:50 GMT 2025","Tue May 13 20:26:50 GMT 2025","760","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDateInput","testDateInput()",""
"skipped","Tue May 13 20:26:33 GMT 2025","Tue May 13 20:26:33 GMT 2025","0","","ui.POM.LoginFormTestPOM","","ui.POM.LoginFormTestPOM","loginFormTest","loginFormTest()",""
"skipped","Tue May 13 20:26:54 GMT 2025","Tue May 13 20:26:54 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testHeader","testHeader()",""
"broken","Tue May 13 20:26:51 GMT 2025","Tue May 13 20:26:52 GMT 2025","697","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFileUpload","testFileUpload()",""
"skipped","Tue May 13 20:26:54 GMT 2025","Tue May 13 20:26:54 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testWebFormLink","testWebFormLink()",""
"passed","Tue May 13 20:26:46 GMT 2025","Tue May 13 20:26:46 GMT 2025","716","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextInput","testTextInput()",""
"broken","Tue May 13 20:26:35 GMT 2025","Tue May 13 20:26:35 GMT 2025","568","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationLink","testNavigationLink()",""
"passed","Tue May 13 20:26:33 GMT 2025","Tue May 13 20:26:33 GMT 2025","17","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testCreateUserUsingBuilder","testCreateUserUsingBuilder()",""
"passed","Tue May 13 20:26:49 GMT 2025","Tue May 13 20:26:50 GMT 2025","715","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testColorPicker","testColorPicker()",""
"passed","Tue May 13 20:26:33 GMT 2025","Tue May 13 20:26:33 GMT 2025","2","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testChangePasswordUsingToBuilder","testChangePasswordUsingToBuilder()",""
"skipped","Tue May 13 20:26:33 GMT 2025","Tue May 13 20:26:33 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDisabledInput","testDisabledInput()",""
"broken","Tue May 13 20:26:40 GMT 2025","Tue May 13 20:26:40 GMT 2025","505","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeader","testHeader()",""
"broken","Tue May 13 20:26:36 GMT 2025","Tue May 13 20:26:36 GMT 2025","541","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testLoadingImagesLink","testLoadingImagesLink()",""
"skipped","Tue May 13 20:26:33 GMT 2025","Tue May 13 20:26:33 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDateInput","testDateInput()",""
