"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue May 13 17:21:16 GMT 2025","Tue May 13 17:21:16 GMT 2025","6","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testLoadingImagesLink","testLoadingImagesLink()",""
"broken","Tue May 13 17:21:16 GMT 2025","Tue May 13 17:21:16 GMT 2025","16","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDragAndDropLink","testDragAndDropLink()",""
"passed","Tue May 13 17:21:16 GMT 2025","Tue May 13 17:21:16 GMT 2025","38","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testCreateUserUsingBuilder","testCreateUserUsingBuilder()",""
"passed","Tue May 13 17:21:16 GMT 2025","Tue May 13 17:21:16 GMT 2025","2","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testChangePasswordUsingToBuilder","testChangePasswordUsingToBuilder()",""
"broken","Tue May 13 17:21:17 GMT 2025","Tue May 13 17:21:17 GMT 2025","1","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testRadioButton","testRadioButton()",""
"broken","Tue May 13 17:21:17 GMT 2025","Tue May 13 17:21:17 GMT 2025","3","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testLogin","testLogin()",""
"skipped","Tue May 13 17:21:17 GMT 2025","Tue May 13 17:21:17 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"broken","Tue May 13 17:21:17 GMT 2025","Tue May 13 17:21:17 GMT 2025","2","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testSelectOption","testSelectOption()",""
"broken","Tue May 13 17:21:17 GMT 2025","Tue May 13 17:21:17 GMT 2025","2","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDisabledInput","testDisabledInput()",""
"skipped","Tue May 13 17:21:16 GMT 2025","Tue May 13 17:21:16 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFileUpload","testFileUpload()",""
"broken","Tue May 13 17:21:17 GMT 2025","Tue May 13 17:21:17 GMT 2025","6","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextareaField","testTextareaField()",""
"broken","Tue May 13 17:21:17 GMT 2025","Tue May 13 17:21:17 GMT 2025","4","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeaderComponents","testHeaderComponents()",""
"broken","Tue May 13 17:21:16 GMT 2025","Tue May 13 17:21:16 GMT 2025","4","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testMouseOverLink","testMouseOverLink()",""
"skipped","Tue May 13 17:21:16 GMT 2025","Tue May 13 17:21:16 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextInput","testTextInput()",""
"skipped","Tue May 13 17:21:16 GMT 2025","Tue May 13 17:21:16 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDateInput","testDateInput()",""
"broken","Tue May 13 17:21:17 GMT 2025","Tue May 13 17:21:17 GMT 2025","4","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Tue May 13 17:21:17 GMT 2025","Tue May 13 17:21:17 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testLoadingImagesLink","testLoadingImagesLink()",""
"skipped","Tue May 13 17:21:16 GMT 2025","Tue May 13 17:21:16 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testCheckbox","testCheckbox()",""
"broken","Tue May 13 17:21:17 GMT 2025","Tue May 13 17:21:17 GMT 2025","2","","ui.POM_FluentTest.WebFormFluentTest","","ui.POM_FluentTest.WebFormFluentTest","testWebFormFluentPage","testWebFormFluentPage()",""
"skipped","Tue May 13 17:21:16 GMT 2025","Tue May 13 17:21:16 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFormSubmission","testFormSubmission()",""
"skipped","Tue May 13 17:21:17 GMT 2025","Tue May 13 17:21:17 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"skipped","Tue May 13 17:21:16 GMT 2025","Tue May 13 17:21:16 GMT 2025","0","","ui.POM.LoginFormTestPOM","","ui.POM.LoginFormTestPOM","loginFormTest","loginFormTest()",""
"skipped","Tue May 13 17:21:16 GMT 2025","Tue May 13 17:21:16 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testNavigationLink","testNavigationLink()",""
"skipped","Tue May 13 17:21:17 GMT 2025","Tue May 13 17:21:17 GMT 2025","0","","ui.oldTests.LoginFormTest","","ui.oldTests.LoginFormTest","loginFormTest","loginFormTest()",""
"skipped","Tue May 13 17:21:17 GMT 2025","Tue May 13 17:21:17 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextareaField","testTextareaField()",""
