"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","2","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDateInput","testDateInput()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","6","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testPasswordField","testPasswordField()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","4","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDisabledInput","testDisabledInput()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","4","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testRadioButton","testRadioButton()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","6","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReadonlyInput","testReadonlyInput()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","8","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testCheckbox","testCheckbox()",""
"broken","Mon May 12 20:14:10 GMT 2025","Mon May 12 20:14:10 GMT 2025","250","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testPasswordField","testPasswordField()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","1","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testNavigationLink","testNavigationLink()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","3","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testDropdownMenuLink","testDropdownMenuLink()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","4","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testHeaderComponents","testHeaderComponents()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","1","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextareaField","testTextareaField()",""
"broken","Mon May 12 20:14:07 GMT 2025","Mon May 12 20:14:08 GMT 2025","17","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testNavigationLink","testNavigationLink()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","5","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testMouseOverLink","testMouseOverLink()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","3","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFileUpload","testFileUpload()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","1","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFormSubmission","testFormSubmission()",""
"broken","Mon May 12 20:14:11 GMT 2025","Mon May 12 20:14:11 GMT 2025","238","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReturnLink","testReturnLink()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","1","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testHeader","testHeader()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","6","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextInput","testTextInput()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","1","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"broken","Mon May 12 20:14:10 GMT 2025","Mon May 12 20:14:11 GMT 2025","227","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextInput","testTextInput()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","1","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDropdownMenuLink","testDropdownMenuLink()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","3","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testLoadingImagesLink","testLoadingImagesLink()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","2","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","1","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testLoadingImagesLink","testLoadingImagesLink()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","2","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDateInput","testDateInput()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","5","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextareaField","testTextareaField()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:10 GMT 2025","1807","","ui.selenide.LoginTest","","ui.selenide.LoginTest","successfulLoginTest","successfulLoginTest()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","3","","ui.POM_FluentTest.WebFormFluentTest","","ui.POM_FluentTest.WebFormFluentTest","testWebFormFluentPage","testWebFormFluentPage()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","4","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDropdownMenuLink","testDropdownMenuLink()",""
"broken","Mon May 12 20:14:11 GMT 2025","Mon May 12 20:14:11 GMT 2025","221","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testDisabledInput","testDisabledInput()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","3","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testWebFormLink","testWebFormLink()",""
"broken","Mon May 12 20:14:10 GMT 2025","Mon May 12 20:14:10 GMT 2025","230","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","3","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testSelectOption","testSelectOption()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","2","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testPasswordField","testPasswordField()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","5","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReturnLink","testReturnLink()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","6","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFormSubmission","testFormSubmission()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","2","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testColorPicker","testColorPicker()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","2","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextInput","testTextInput()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","2","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeaderComponents","testHeaderComponents()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","3","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationPageLink","testNavigationPageLink()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","3","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testLogin","testLogin()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","3","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testSelectOption","testSelectOption()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","5","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testHeaderComponents","testHeaderComponents()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","2","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDragAndDropLink","testDragAndDropLink()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","2","","ui.POM.LoginFormTestPOM","","ui.POM.LoginFormTestPOM","loginFormTest","loginFormTest()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","6","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","4","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"broken","Mon May 12 20:14:11 GMT 2025","Mon May 12 20:14:11 GMT 2025","278","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextareaField","testTextareaField()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","2","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testRadioButton","testRadioButton()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","2","","ui.oldTests.LoginFormTest","","ui.oldTests.LoginFormTest","loginFormTest","loginFormTest()",""
"passed","Mon May 12 20:14:07 GMT 2025","Mon May 12 20:14:07 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCloneAndModifySalary","testCloneAndModifySalary()",""
"passed","Mon May 12 20:14:07 GMT 2025","Mon May 12 20:14:07 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingBuilder","testCreateWorkerUsingBuilder()",""
"passed","Mon May 12 20:14:07 GMT 2025","Mon May 12 20:14:07 GMT 2025","4","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingConstructor","testCreateWorkerUsingConstructor()",""
"passed","Mon May 12 20:14:07 GMT 2025","Mon May 12 20:14:07 GMT 2025","37","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testCreateUserUsingBuilder","testCreateUserUsingBuilder()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","7","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationLink","testNavigationLink()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","2","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","1","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeader","testHeader()",""
"broken","Mon May 12 20:14:08 GMT 2025","Mon May 12 20:14:08 GMT 2025","3","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testCheckbox","testCheckbox()",""
