"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 15 17:28:53 GMT 2025","Thu May 15 17:28:54 GMT 2025","788","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationLink","testNavigationLink()",""
"passed","Thu May 15 17:28:51 GMT 2025","Thu May 15 17:28:51 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingConstructor","testCreateWorkerUsingConstructor()",""
"passed","Thu May 15 17:29:09 GMT 2025","Thu May 15 17:29:09 GMT 2025","651","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testColorPicker","testColorPicker()",""
"passed","Thu May 15 17:29:02 GMT 2025","Thu May 15 17:29:03 GMT 2025","750","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testCheckbox","testCheckbox()",""
"passed","Thu May 15 17:28:51 GMT 2025","Thu May 15 17:28:51 GMT 2025","17","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testCreateUserUsingBuilder","testCreateUserUsingBuilder()",""
"broken","Thu May 15 17:29:13 GMT 2025","Thu May 15 17:29:14 GMT 2025","879","","ui.POM_FluentTest.WebFormFluentTest","","ui.POM_FluentTest.WebFormFluentTest","testWebFormFluentPage","testWebFormFluentPage()",""
"passed","Thu May 15 17:29:10 GMT 2025","Thu May 15 17:29:11 GMT 2025","792","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReturnLink","testReturnLink()",""
"skipped","Thu May 15 17:28:51 GMT 2025","Thu May 15 17:28:51 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFormSubmission","testFormSubmission()",""
"skipped","Thu May 15 17:28:51 GMT 2025","Thu May 15 17:28:51 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDateInput","testDateInput()",""
"skipped","Thu May 15 17:28:51 GMT 2025","Thu May 15 17:28:51 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReadonlyInput","testReadonlyInput()",""
"skipped","Thu May 15 17:28:51 GMT 2025","Thu May 15 17:28:51 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextareaField","testTextareaField()",""
"skipped","Thu May 15 17:29:14 GMT 2025","Thu May 15 17:29:14 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testWebFormLink","testWebFormLink()",""
"skipped","Thu May 15 17:29:14 GMT 2025","Thu May 15 17:29:14 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testDisabledInput","testDisabledInput()",""
"broken","Thu May 15 17:29:11 GMT 2025","Thu May 15 17:29:12 GMT 2025","663","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFileUpload","testFileUpload()",""
"skipped","Thu May 15 17:29:14 GMT 2025","Thu May 15 17:29:14 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testMouseOverLink","testMouseOverLink()",""
"passed","Thu May 15 17:28:50 GMT 2025","Thu May 15 17:28:50 GMT 2025","80","","baseTests.DebugPropertyTest","","baseTests.DebugPropertyTest","printSystemProperties","printSystemProperties()",""
"skipped","Thu May 15 17:29:14 GMT 2025","Thu May 15 17:29:14 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"skipped","Thu May 15 17:28:51 GMT 2025","Thu May 15 17:28:51 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testCheckbox","testCheckbox()",""
"skipped","Thu May 15 17:29:14 GMT 2025","Thu May 15 17:29:14 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDragAndDropLink","testDragAndDropLink()",""
"passed","Thu May 15 17:29:08 GMT 2025","Thu May 15 17:29:09 GMT 2025","678","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextareaField","testTextareaField()",""
"skipped","Thu May 15 17:29:14 GMT 2025","Thu May 15 17:29:14 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextInput","testTextInput()",""
"skipped","Thu May 15 17:29:14 GMT 2025","Thu May 15 17:29:14 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testHeader","testHeader()",""
"skipped","Thu May 15 17:29:14 GMT 2025","Thu May 15 17:29:14 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testNavigationLink","testNavigationLink()",""
"passed","Thu May 15 17:29:03 GMT 2025","Thu May 15 17:29:04 GMT 2025","631","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"passed","Thu May 15 17:29:00 GMT 2025","Thu May 15 17:29:00 GMT 2025","620","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeader","testHeader()",""
"skipped","Thu May 15 17:28:51 GMT 2025","Thu May 15 17:28:51 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testSelectOption","testSelectOption()",""
"skipped","Thu May 15 17:29:14 GMT 2025","Thu May 15 17:29:14 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextareaField","testTextareaField()",""
