"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 15 19:03:56 GMT 2025","Thu May 15 19:03:56 GMT 2025","631","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"skipped","Thu May 15 19:04:06 GMT 2025","Thu May 15 19:04:06 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDragAndDropLink","testDragAndDropLink()",""
"passed","Thu May 15 19:03:49 GMT 2025","Thu May 15 19:03:50 GMT 2025","792","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"skipped","Thu May 15 19:04:06 GMT 2025","Thu May 15 19:04:06 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testMouseOverLink","testMouseOverLink()",""
"skipped","Thu May 15 19:04:06 GMT 2025","Thu May 15 19:04:06 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReturnLink","testReturnLink()",""
"passed","Thu May 15 19:04:02 GMT 2025","Thu May 15 19:04:02 GMT 2025","717","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDateInput","testDateInput()",""
"skipped","Thu May 15 19:03:43 GMT 2025","Thu May 15 19:03:43 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFileUpload","testFileUpload()",""
"passed","Thu May 15 19:03:42 GMT 2025","Thu May 15 19:03:42 GMT 2025","74","","baseTests.DebugPropertyTest","","baseTests.DebugPropertyTest","printSystemProperties","printSystemProperties()",""
"skipped","Thu May 15 19:04:06 GMT 2025","Thu May 15 19:04:06 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testPasswordField","testPasswordField()",""
"passed","Thu May 15 19:03:47 GMT 2025","Thu May 15 19:03:48 GMT 2025","733","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDropdownMenuLink","testDropdownMenuLink()",""
"passed","Thu May 15 19:04:01 GMT 2025","Thu May 15 19:04:02 GMT 2025","636","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testColorPicker","testColorPicker()",""
"skipped","Thu May 15 19:03:42 GMT 2025","Thu May 15 19:03:42 GMT 2025","0","","ui.POM.LoginFormTestPOM","","ui.POM.LoginFormTestPOM","loginFormTest","loginFormTest()",""
"passed","Thu May 15 19:04:03 GMT 2025","Thu May 15 19:04:04 GMT 2025","682","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFileUpload","testFileUpload()",""
"passed","Thu May 15 19:03:50 GMT 2025","Thu May 15 19:03:51 GMT 2025","735","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"passed","Thu May 15 19:03:42 GMT 2025","Thu May 15 19:03:42 GMT 2025","16","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testCreateUserUsingBuilder","testCreateUserUsingBuilder()",""
"skipped","Thu May 15 19:04:06 GMT 2025","Thu May 15 19:04:06 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testNavigationLink","testNavigationLink()",""
"skipped","Thu May 15 19:04:06 GMT 2025","Thu May 15 19:04:06 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testWebFormLink","testWebFormLink()",""
"skipped","Thu May 15 19:03:43 GMT 2025","Thu May 15 19:03:43 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextareaField","testTextareaField()",""
"passed","Thu May 15 19:04:05 GMT 2025","Thu May 15 19:04:05 GMT 2025","602","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDisabledInput","testDisabledInput()",""
"skipped","Thu May 15 19:03:42 GMT 2025","Thu May 15 19:03:42 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testWebFormLink","testWebFormLink()",""
"passed","Thu May 15 19:03:58 GMT 2025","Thu May 15 19:03:58 GMT 2025","680","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextInput","testTextInput()",""
"passed","Thu May 15 19:03:43 GMT 2025","Thu May 15 19:03:45 GMT 2025","2306","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDragAndDropLink","testDragAndDropLink()",""
"skipped","Thu May 15 19:04:06 GMT 2025","Thu May 15 19:04:06 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testLoadingImagesLink","testLoadingImagesLink()",""
"skipped","Thu May 15 19:03:42 GMT 2025","Thu May 15 19:03:42 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testSelectOption","testSelectOption()",""
"passed","Thu May 15 19:03:54 GMT 2025","Thu May 15 19:03:55 GMT 2025","763","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testCheckbox","testCheckbox()",""
"skipped","Thu May 15 19:04:06 GMT 2025","Thu May 15 19:04:06 GMT 2025","1","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextareaField","testTextareaField()",""
"passed","Thu May 15 19:04:05 GMT 2025","Thu May 15 19:04:06 GMT 2025","1189","","ui.POM_FluentTest.WebFormFluentTest","","ui.POM_FluentTest.WebFormFluentTest","testWebFormFluentPage","testWebFormFluentPage()",""
"skipped","Thu May 15 19:03:43 GMT 2025","Thu May 15 19:03:43 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDisabledInput","testDisabledInput()",""
"skipped","Thu May 15 19:04:06 GMT 2025","Thu May 15 19:04:06 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextInput","testTextInput()",""
"passed","Thu May 15 19:03:42 GMT 2025","Thu May 15 19:03:42 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCloneAndModifySalary","testCloneAndModifySalary()",""
"skipped","Thu May 15 19:03:43 GMT 2025","Thu May 15 19:03:43 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextInput","testTextInput()",""
"passed","Thu May 15 19:03:52 GMT 2025","Thu May 15 19:03:53 GMT 2025","1039","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testLogin","testLogin()",""
"skipped","Thu May 15 19:03:43 GMT 2025","Thu May 15 19:03:43 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFormSubmission","testFormSubmission()",""
"passed","Thu May 15 19:03:50 GMT 2025","Thu May 15 19:03:50 GMT 2025","703","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Thu May 15 19:03:43 GMT 2025","Thu May 15 19:03:43 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReturnLink","testReturnLink()",""
"passed","Thu May 15 19:03:51 GMT 2025","Thu May 15 19:03:52 GMT 2025","806","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testWebFormLink","testWebFormLink()",""
"passed","Thu May 15 19:04:00 GMT 2025","Thu May 15 19:04:01 GMT 2025","684","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextareaField","testTextareaField()",""
"skipped","Thu May 15 19:03:42 GMT 2025","Thu May 15 19:03:42 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReadonlyInput","testReadonlyInput()",""
"skipped","Thu May 15 19:03:42 GMT 2025","Thu May 15 19:03:42 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testRadioButton","testRadioButton()",""
"passed","Thu May 15 19:03:46 GMT 2025","Thu May 15 19:03:46 GMT 2025","790","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testMouseOverLink","testMouseOverLink()",""
"skipped","Thu May 15 19:04:06 GMT 2025","Thu May 15 19:04:06 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDropdownMenuLink","testDropdownMenuLink()",""
"skipped","Thu May 15 19:03:42 GMT 2025","Thu May 15 19:03:42 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testPasswordField","testPasswordField()",""
"passed","Thu May 15 19:03:42 GMT 2025","Thu May 15 19:03:42 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingConstructor","testCreateWorkerUsingConstructor()",""
"skipped","Thu May 15 19:04:06 GMT 2025","Thu May 15 19:04:06 GMT 2025","0","","ui.selenide.LoginTest","","ui.selenide.LoginTest","successfulLoginTest","successfulLoginTest()",""
"skipped","Thu May 15 19:04:06 GMT 2025","Thu May 15 19:04:06 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"skipped","Thu May 15 19:03:42 GMT 2025","Thu May 15 19:03:42 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testNavigationLink","testNavigationLink()",""
"passed","Thu May 15 19:03:42 GMT 2025","Thu May 15 19:03:42 GMT 2025","3","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testChangeSalaryUsingToBuilder","testChangeSalaryUsingToBuilder()",""
"passed","Thu May 15 19:03:48 GMT 2025","Thu May 15 19:03:49 GMT 2025","846","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationPageLink","testNavigationPageLink()",""
"skipped","Thu May 15 19:04:06 GMT 2025","Thu May 15 19:04:06 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"passed","Thu May 15 19:03:42 GMT 2025","Thu May 15 19:03:42 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingBuilder","testCreateWorkerUsingBuilder()",""
"passed","Thu May 15 19:03:53 GMT 2025","Thu May 15 19:03:54 GMT 2025","658","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Thu May 15 19:04:06 GMT 2025","Thu May 15 19:04:06 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testHeader","testHeader()",""
"skipped","Thu May 15 19:04:06 GMT 2025","Thu May 15 19:04:06 GMT 2025","0","","ui.oldTests.LoginFormTest","","ui.oldTests.LoginFormTest","loginFormTest","loginFormTest()",""
"skipped","Thu May 15 19:03:42 GMT 2025","Thu May 15 19:03:42 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testCheckbox","testCheckbox()",""
"passed","Thu May 15 19:03:46 GMT 2025","Thu May 15 19:03:47 GMT 2025","752","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testLoadingImagesLink","testLoadingImagesLink()",""
"skipped","Thu May 15 19:03:43 GMT 2025","Thu May 15 19:03:43 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testColorPicker","testColorPicker()",""
"skipped","Thu May 15 19:04:06 GMT 2025","Thu May 15 19:04:06 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testNavigationPageLink","testNavigationPageLink()",""
"passed","Thu May 15 19:03:42 GMT 2025","Thu May 15 19:03:42 GMT 2025","2","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testChangePasswordUsingToBuilder","testChangePasswordUsingToBuilder()",""
"passed","Thu May 15 19:03:56 GMT 2025","Thu May 15 19:03:57 GMT 2025","709","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testRadioButton","testRadioButton()",""
