"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue May 13 19:40:36 GMT 2025","Tue May 13 19:40:36 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"skipped","Tue May 13 19:40:36 GMT 2025","Tue May 13 19:40:36 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReturnLink","testReturnLink()",""
"passed","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingConstructor","testCreateWorkerUsingConstructor()",""
"skipped","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testPasswordField","testPasswordField()",""
"broken","Tue May 13 19:40:35 GMT 2025","Tue May 13 19:40:35 GMT 2025","472","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDisabledInput","testDisabledInput()",""
"passed","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","3","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testChangeSalaryUsingToBuilder","testChangeSalaryUsingToBuilder()",""
"broken","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:23 GMT 2025","1599","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDragAndDropLink","testDragAndDropLink()",""
"skipped","Tue May 13 19:40:36 GMT 2025","Tue May 13 19:40:36 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"skipped","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testWebFormLink","testWebFormLink()",""
"skipped","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextInput","testTextInput()",""
"broken","Tue May 13 19:40:34 GMT 2025","Tue May 13 19:40:35 GMT 2025","479","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testHeaderComponents","testHeaderComponents()",""
"broken","Tue May 13 19:40:32 GMT 2025","Tue May 13 19:40:32 GMT 2025","486","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextareaField","testTextareaField()",""
"skipped","Tue May 13 19:40:36 GMT 2025","Tue May 13 19:40:36 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testNavigationLink","testNavigationLink()",""
"skipped","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFormSubmission","testFormSubmission()",""
"broken","Tue May 13 19:40:33 GMT 2025","Tue May 13 19:40:34 GMT 2025","471","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReturnLink","testReturnLink()",""
"skipped","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReturnLink","testReturnLink()",""
"broken","Tue May 13 19:40:28 GMT 2025","Tue May 13 19:40:29 GMT 2025","453","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testCheckbox","testCheckbox()",""
"skipped","Tue May 13 19:40:36 GMT 2025","Tue May 13 19:40:36 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDropdownMenuLink","testDropdownMenuLink()",""
"passed","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","37","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testCreateUserUsingBuilder","testCreateUserUsingBuilder()",""
"skipped","Tue May 13 19:40:36 GMT 2025","Tue May 13 19:40:36 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testLoadingImagesLink","testLoadingImagesLink()",""
"broken","Tue May 13 19:40:23 GMT 2025","Tue May 13 19:40:23 GMT 2025","517","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationLink","testNavigationLink()",""
"broken","Tue May 13 19:40:31 GMT 2025","Tue May 13 19:40:31 GMT 2025","489","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextInput","testTextInput()",""
"broken","Tue May 13 19:40:27 GMT 2025","Tue May 13 19:40:28 GMT 2025","497","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testLogin","testLogin()",""
"passed","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","2","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testChangePasswordUsingToBuilder","testChangePasswordUsingToBuilder()",""
"broken","Tue May 13 19:40:29 GMT 2025","Tue May 13 19:40:30 GMT 2025","494","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"skipped","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testNavigationLink","testNavigationLink()",""
"broken","Tue May 13 19:40:23 GMT 2025","Tue May 13 19:40:24 GMT 2025","492","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testMouseOverLink","testMouseOverLink()",""
"passed","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingBuilder","testCreateWorkerUsingBuilder()",""
"skipped","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","0","","ui.POM.LoginFormTestPOM","","ui.POM.LoginFormTestPOM","loginFormTest","loginFormTest()",""
"skipped","Tue May 13 19:40:36 GMT 2025","Tue May 13 19:40:36 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextInput","testTextInput()",""
"passed","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCloneAndModifySalary","testCloneAndModifySalary()",""
"skipped","Tue May 13 19:40:36 GMT 2025","Tue May 13 19:40:36 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"broken","Tue May 13 19:40:30 GMT 2025","Tue May 13 19:40:30 GMT 2025","490","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testRadioButton","testRadioButton()",""
"skipped","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDisabledInput","testDisabledInput()",""
"broken","Tue May 13 19:40:28 GMT 2025","Tue May 13 19:40:28 GMT 2025","493","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Tue May 13 19:40:36 GMT 2025","Tue May 13 19:40:36 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testDisabledInput","testDisabledInput()",""
"broken","Tue May 13 19:40:27 GMT 2025","Tue May 13 19:40:27 GMT 2025","496","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeader","testHeader()",""
"skipped","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReadonlyInput","testReadonlyInput()",""
"broken","Tue May 13 19:40:35 GMT 2025","Tue May 13 19:40:36 GMT 2025","459","","ui.POM_FluentTest.WebFormFluentTest","","ui.POM_FluentTest.WebFormFluentTest","testWebFormFluentPage","testWebFormFluentPage()",""
"skipped","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFileUpload","testFileUpload()",""
"broken","Tue May 13 19:40:24 GMT 2025","Tue May 13 19:40:24 GMT 2025","507","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testLoadingImagesLink","testLoadingImagesLink()",""
"skipped","Tue May 13 19:40:36 GMT 2025","Tue May 13 19:40:36 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDragAndDropLink","testDragAndDropLink()",""
"skipped","Tue May 13 19:40:36 GMT 2025","Tue May 13 19:40:36 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testWebFormLink","testWebFormLink()",""
"skipped","Tue May 13 19:40:36 GMT 2025","Tue May 13 19:40:36 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testPasswordField","testPasswordField()",""
"broken","Tue May 13 19:40:26 GMT 2025","Tue May 13 19:40:26 GMT 2025","481","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"broken","Tue May 13 19:40:24 GMT 2025","Tue May 13 19:40:25 GMT 2025","484","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDropdownMenuLink","testDropdownMenuLink()",""
"skipped","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testColorPicker","testColorPicker()",""
"skipped","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDateInput","testDateInput()",""
"skipped","Tue May 13 19:40:21 GMT 2025","Tue May 13 19:40:21 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextareaField","testTextareaField()",""
"broken","Tue May 13 19:40:34 GMT 2025","Tue May 13 19:40:34 GMT 2025","466","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFileUpload","testFileUpload()",""
"skipped","Tue May 13 19:40:36 GMT 2025","Tue May 13 19:40:36 GMT 2025","1","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testHeader","testHeader()",""
"broken","Tue May 13 19:40:29 GMT 2025","Tue May 13 19:40:29 GMT 2025","486","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testPasswordField","testPasswordField()",""
"broken","Tue May 13 19:40:30 GMT 2025","Tue May 13 19:40:31 GMT 2025","477","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testSelectOption","testSelectOption()",""
"skipped","Tue May 13 19:40:36 GMT 2025","Tue May 13 19:40:36 GMT 2025","0","","ui.oldTests.LoginFormTest","","ui.oldTests.LoginFormTest","loginFormTest","loginFormTest()",""
"skipped","Tue May 13 19:40:36 GMT 2025","Tue May 13 19:40:36 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testNavigationPageLink","testNavigationPageLink()",""
