"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 16 15:28:13 GMT 2025","Fri May 16 15:28:14 GMT 2025","718","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextareaField","testTextareaField()",""
"passed","Fri May 16 15:28:09 GMT 2025","Fri May 16 15:28:10 GMT 2025","712","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testRadioButton","testRadioButton()",""
"passed","Fri May 16 15:28:10 GMT 2025","Fri May 16 15:28:11 GMT 2025","882","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testSelectOption","testSelectOption()",""
"passed","Fri May 16 15:27:55 GMT 2025","Fri May 16 15:27:55 GMT 2025","2","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testChangePasswordUsingToBuilder","testChangePasswordUsingToBuilder()",""
"passed","Fri May 16 15:27:55 GMT 2025","Fri May 16 15:27:55 GMT 2025","16","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testCreateUserUsingBuilder","testCreateUserUsingBuilder()",""
"passed","Fri May 16 15:27:55 GMT 2025","Fri May 16 15:27:58 GMT 2025","2563","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDragAndDropLink","testDragAndDropLink()",""
"passed","Fri May 16 15:27:59 GMT 2025","Fri May 16 15:28:00 GMT 2025","765","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testLoadingImagesLink","testLoadingImagesLink()",""
"passed","Fri May 16 15:27:55 GMT 2025","Fri May 16 15:27:55 GMT 2025","4","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testChangeSalaryUsingToBuilder","testChangeSalaryUsingToBuilder()",""
"passed","Fri May 16 15:28:11 GMT 2025","Fri May 16 15:28:13 GMT 2025","1889","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFormSubmission","testFormSubmission()",""
"passed","Fri May 16 15:28:02 GMT 2025","Fri May 16 15:28:02 GMT 2025","753","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"passed","Fri May 16 15:27:58 GMT 2025","Fri May 16 15:27:59 GMT 2025","785","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testMouseOverLink","testMouseOverLink()",""
"passed","Fri May 16 15:27:55 GMT 2025","Fri May 16 15:27:55 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingConstructor","testCreateWorkerUsingConstructor()",""
"passed","Fri May 16 15:28:02 GMT 2025","Fri May 16 15:28:03 GMT 2025","753","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeaderComponents","testHeaderComponents()",""
"passed","Fri May 16 15:28:16 GMT 2025","Fri May 16 15:28:17 GMT 2025","729","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFileUpload","testFileUpload()",""
"passed","Fri May 16 15:28:08 GMT 2025","Fri May 16 15:28:08 GMT 2025","707","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testPasswordField","testPasswordField()",""
"passed","Fri May 16 15:28:05 GMT 2025","Fri May 16 15:28:05 GMT 2025","642","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeader","testHeader()",""
"passed","Fri May 16 15:28:17 GMT 2025","Fri May 16 15:28:18 GMT 2025","712","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testHeaderComponents","testHeaderComponents()",""
"passed","Fri May 16 15:28:01 GMT 2025","Fri May 16 15:28:02 GMT 2025","848","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationPageLink","testNavigationPageLink()",""
"passed","Fri May 16 15:28:08 GMT 2025","Fri May 16 15:28:09 GMT 2025","679","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"passed","Fri May 16 15:27:55 GMT 2025","Fri May 16 15:27:55 GMT 2025","90","","baseTests.DebugPropertyTest","","baseTests.DebugPropertyTest","printSystemProperties","printSystemProperties()",""
"passed","Fri May 16 15:28:18 GMT 2025","Fri May 16 15:28:20 GMT 2025","1285","","ui.POM_FluentTest.WebFormFluentTest","","ui.POM_FluentTest.WebFormFluentTest","testWebFormFluentPage","testWebFormFluentPage()",""
"passed","Fri May 16 15:27:55 GMT 2025","Fri May 16 15:27:55 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingBuilder","testCreateWorkerUsingBuilder()",""
