"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCloneAndModifySalary","testCloneAndModifySalary()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReturnLink","testReturnLink()",""
"passed","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","2","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingConstructor","testCreateWorkerUsingConstructor()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReadonlyInput","testReadonlyInput()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testPasswordField","testPasswordField()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDisabledInput","testDisabledInput()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testNavigationPageLink","testNavigationPageLink()",""
"broken","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","6","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testRadioButton","testRadioButton()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.selenide.LoginTest","","ui.selenide.LoginTest","successfulLoginTest","successfulLoginTest()",""
"broken","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","6","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"broken","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","6","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testLoadingImagesLink","testLoadingImagesLink()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextareaField","testTextareaField()",""
"broken","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","1","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDateInput","testDateInput()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","1","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testNavigationLink","testNavigationLink()",""
"broken","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","5","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testSelectOption","testSelectOption()",""
"broken","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","5","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"passed","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","4","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testChangeSalaryUsingToBuilder","testChangeSalaryUsingToBuilder()",""
"broken","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","5","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"broken","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","2","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFormSubmission","testFormSubmission()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"passed","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","2","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testChangePasswordUsingToBuilder","testChangePasswordUsingToBuilder()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testDisabledInput","testDisabledInput()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextInput","testTextInput()",""
"broken","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","3","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testCheckbox","testCheckbox()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFormSubmission","testFormSubmission()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDateInput","testDateInput()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.oldTests.LoginFormTest","","ui.oldTests.LoginFormTest","loginFormTest","loginFormTest()",""
"broken","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","4","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testLogin","testLogin()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testDropdownMenuLink","testDropdownMenuLink()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testPasswordField","testPasswordField()",""
"broken","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","32","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDropdownMenuLink","testDropdownMenuLink()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFileUpload","testFileUpload()",""
"broken","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","1","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testColorPicker","testColorPicker()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testSelectOption","testSelectOption()",""
"broken","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","7","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReturnLink","testReturnLink()",""
"broken","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","3","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextareaField","testTextareaField()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextInput","testTextInput()",""
"broken","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","1","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testHeaderComponents","testHeaderComponents()",""
"broken","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","1","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDisabledInput","testDisabledInput()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testNavigationLink","testNavigationLink()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testLoadingImagesLink","testLoadingImagesLink()",""
"broken","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","3","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testWebFormLink","testWebFormLink()",""
"passed","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","38","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testCreateUserUsingBuilder","testCreateUserUsingBuilder()",""
"broken","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","4","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testPasswordField","testPasswordField()",""
"skipped","Tue May 13 17:22:01 GMT 2025","Tue May 13 17:22:01 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testHeader","testHeader()",""
