"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue May 13 17:40:14 GMT 2025","Tue May 13 17:40:14 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testLoadingImagesLink","testLoadingImagesLink()",""
"passed","Tue May 13 17:40:01 GMT 2025","Tue May 13 17:40:01 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCloneAndModifySalary","testCloneAndModifySalary()",""
"skipped","Tue May 13 17:40:01 GMT 2025","Tue May 13 17:40:01 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testNavigationLink","testNavigationLink()",""
"skipped","Tue May 13 17:40:14 GMT 2025","Tue May 13 17:40:14 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testDisabledInput","testDisabledInput()",""
"broken","Tue May 13 17:40:04 GMT 2025","Tue May 13 17:40:04 GMT 2025","426","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDropdownMenuLink","testDropdownMenuLink()",""
"skipped","Tue May 13 17:40:14 GMT 2025","Tue May 13 17:40:14 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"broken","Tue May 13 17:40:10 GMT 2025","Tue May 13 17:40:10 GMT 2025","402","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFormSubmission","testFormSubmission()",""
"passed","Tue May 13 17:40:01 GMT 2025","Tue May 13 17:40:01 GMT 2025","2","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testChangePasswordUsingToBuilder","testChangePasswordUsingToBuilder()",""
"broken","Tue May 13 17:40:06 GMT 2025","Tue May 13 17:40:06 GMT 2025","408","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testWebFormLink","testWebFormLink()",""
"skipped","Tue May 13 17:40:01 GMT 2025","Tue May 13 17:40:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testCheckbox","testCheckbox()",""
"skipped","Tue May 13 17:40:14 GMT 2025","Tue May 13 17:40:14 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testWebFormLink","testWebFormLink()",""
"skipped","Tue May 13 17:40:01 GMT 2025","Tue May 13 17:40:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDateInput","testDateInput()",""
"broken","Tue May 13 17:40:12 GMT 2025","Tue May 13 17:40:12 GMT 2025","407","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFileUpload","testFileUpload()",""
"skipped","Tue May 13 17:40:01 GMT 2025","Tue May 13 17:40:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testPasswordField","testPasswordField()",""
"broken","Tue May 13 17:40:13 GMT 2025","Tue May 13 17:40:13 GMT 2025","396","","ui.POM_FluentTest.WebFormFluentTest","","ui.POM_FluentTest.WebFormFluentTest","testWebFormFluentPage","testWebFormFluentPage()",""
"broken","Tue May 13 17:40:13 GMT 2025","Tue May 13 17:40:13 GMT 2025","391","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDisabledInput","testDisabledInput()",""
"skipped","Tue May 13 17:40:01 GMT 2025","Tue May 13 17:40:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReadonlyInput","testReadonlyInput()",""
"broken","Tue May 13 17:40:09 GMT 2025","Tue May 13 17:40:09 GMT 2025","402","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testRadioButton","testRadioButton()",""
"broken","Tue May 13 17:40:07 GMT 2025","Tue May 13 17:40:07 GMT 2025","415","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testLogin","testLogin()",""
"skipped","Tue May 13 17:40:14 GMT 2025","Tue May 13 17:40:14 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testMouseOverLink","testMouseOverLink()",""
"broken","Tue May 13 17:40:02 GMT 2025","Tue May 13 17:40:03 GMT 2025","452","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationLink","testNavigationLink()",""
"skipped","Tue May 13 17:40:01 GMT 2025","Tue May 13 17:40:01 GMT 2025","0","","ui.POM.LoginFormTestPOM","","ui.POM.LoginFormTestPOM","loginFormTest","loginFormTest()",""
"broken","Tue May 13 17:40:03 GMT 2025","Tue May 13 17:40:04 GMT 2025","443","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testLoadingImagesLink","testLoadingImagesLink()",""
"broken","Tue May 13 17:40:11 GMT 2025","Tue May 13 17:40:12 GMT 2025","404","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReturnLink","testReturnLink()",""
"broken","Tue May 13 17:40:05 GMT 2025","Tue May 13 17:40:05 GMT 2025","399","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Tue May 13 17:40:14 GMT 2025","Tue May 13 17:40:14 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReturnLink","testReturnLink()",""
"skipped","Tue May 13 17:40:14 GMT 2025","Tue May 13 17:40:14 GMT 2025","0","","ui.oldTests.LoginFormTest","","ui.oldTests.LoginFormTest","loginFormTest","loginFormTest()",""
"broken","Tue May 13 17:40:09 GMT 2025","Tue May 13 17:40:09 GMT 2025","422","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testSelectOption","testSelectOption()",""
"broken","Tue May 13 17:40:08 GMT 2025","Tue May 13 17:40:09 GMT 2025","409","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"broken","Tue May 13 17:40:03 GMT 2025","Tue May 13 17:40:03 GMT 2025","434","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testMouseOverLink","testMouseOverLink()",""
"skipped","Tue May 13 17:40:01 GMT 2025","Tue May 13 17:40:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFormSubmission","testFormSubmission()",""
"skipped","Tue May 13 17:40:01 GMT 2025","Tue May 13 17:40:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextareaField","testTextareaField()",""
"skipped","Tue May 13 17:40:01 GMT 2025","Tue May 13 17:40:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testSelectOption","testSelectOption()",""
"skipped","Tue May 13 17:40:14 GMT 2025","Tue May 13 17:40:14 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testHeader","testHeader()",""
"broken","Tue May 13 17:40:11 GMT 2025","Tue May 13 17:40:11 GMT 2025","397","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDateInput","testDateInput()",""
"broken","Tue May 13 17:40:04 GMT 2025","Tue May 13 17:40:05 GMT 2025","410","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationPageLink","testNavigationPageLink()",""
"broken","Tue May 13 17:40:01 GMT 2025","Tue May 13 17:40:02 GMT 2025","1647","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDragAndDropLink","testDragAndDropLink()",""
"broken","Tue May 13 17:40:07 GMT 2025","Tue May 13 17:40:07 GMT 2025","415","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testHeaderComponents","testHeaderComponents()",""
"passed","Tue May 13 17:40:01 GMT 2025","Tue May 13 17:40:01 GMT 2025","5","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testChangeSalaryUsingToBuilder","testChangeSalaryUsingToBuilder()",""
"broken","Tue May 13 17:40:09 GMT 2025","Tue May 13 17:40:10 GMT 2025","384","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextInput","testTextInput()",""
"skipped","Tue May 13 17:40:14 GMT 2025","Tue May 13 17:40:14 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextareaField","testTextareaField()",""
"broken","Tue May 13 17:40:12 GMT 2025","Tue May 13 17:40:13 GMT 2025","415","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testHeaderComponents","testHeaderComponents()",""
"broken","Tue May 13 17:40:06 GMT 2025","Tue May 13 17:40:07 GMT 2025","410","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeader","testHeader()",""
"broken","Tue May 13 17:40:05 GMT 2025","Tue May 13 17:40:05 GMT 2025","410","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"skipped","Tue May 13 17:40:14 GMT 2025","Tue May 13 17:40:14 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"skipped","Tue May 13 17:40:14 GMT 2025","Tue May 13 17:40:14 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDropdownMenuLink","testDropdownMenuLink()",""
"skipped","Tue May 13 17:40:13 GMT 2025","Tue May 13 17:40:13 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDragAndDropLink","testDragAndDropLink()",""
"skipped","Tue May 13 17:40:14 GMT 2025","Tue May 13 17:40:14 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testPasswordField","testPasswordField()",""
"skipped","Tue May 13 17:40:01 GMT 2025","Tue May 13 17:40:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDisabledInput","testDisabledInput()",""
"skipped","Tue May 13 17:40:01 GMT 2025","Tue May 13 17:40:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFileUpload","testFileUpload()",""
"skipped","Tue May 13 17:40:14 GMT 2025","Tue May 13 17:40:14 GMT 2025","0","","ui.selenide.LoginTest","","ui.selenide.LoginTest","successfulLoginTest","successfulLoginTest()",""
"broken","Tue May 13 17:40:10 GMT 2025","Tue May 13 17:40:11 GMT 2025","406","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextareaField","testTextareaField()",""
"skipped","Tue May 13 17:40:01 GMT 2025","Tue May 13 17:40:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextInput","testTextInput()",""
