"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 16 01:21:57 GMT 2025","Fri May 16 01:21:58 GMT 2025","747","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testRadioButton","testRadioButton()",""
"passed","Fri May 16 01:21:58 GMT 2025","Fri May 16 01:21:58 GMT 2025","872","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testSelectOption","testSelectOption()",""
"passed","Fri May 16 01:21:53 GMT 2025","Fri May 16 01:21:54 GMT 2025","1086","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testLogin","testLogin()",""
"passed","Fri May 16 01:21:42 GMT 2025","Fri May 16 01:21:42 GMT 2025","4","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testChangeSalaryUsingToBuilder","testChangeSalaryUsingToBuilder()",""
"passed","Fri May 16 01:21:42 GMT 2025","Fri May 16 01:21:42 GMT 2025","2","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testChangePasswordUsingToBuilder","testChangePasswordUsingToBuilder()",""
"passed","Fri May 16 01:22:01 GMT 2025","Fri May 16 01:22:02 GMT 2025","767","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextareaField","testTextareaField()",""
"passed","Fri May 16 01:21:55 GMT 2025","Fri May 16 01:21:56 GMT 2025","791","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testPasswordField","testPasswordField()",""
"passed","Fri May 16 01:21:46 GMT 2025","Fri May 16 01:21:47 GMT 2025","860","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testLoadingImagesLink","testLoadingImagesLink()",""
"passed","Fri May 16 01:21:42 GMT 2025","Fri May 16 01:21:44 GMT 2025","2553","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDragAndDropLink","testDragAndDropLink()",""
"passed","Fri May 16 01:21:44 GMT 2025","Fri May 16 01:21:45 GMT 2025","857","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationLink","testNavigationLink()",""
"passed","Fri May 16 01:21:56 GMT 2025","Fri May 16 01:21:57 GMT 2025","690","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"passed","Fri May 16 01:21:49 GMT 2025","Fri May 16 01:21:50 GMT 2025","813","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeaderComponents","testHeaderComponents()",""
"passed","Fri May 16 01:21:48 GMT 2025","Fri May 16 01:21:49 GMT 2025","924","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationPageLink","testNavigationPageLink()",""
"passed","Fri May 16 01:21:51 GMT 2025","Fri May 16 01:21:52 GMT 2025","908","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testWebFormLink","testWebFormLink()",""
"passed","Fri May 16 01:21:50 GMT 2025","Fri May 16 01:21:51 GMT 2025","838","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"passed","Fri May 16 01:21:42 GMT 2025","Fri May 16 01:21:42 GMT 2025","21","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testCreateUserUsingBuilder","testCreateUserUsingBuilder()",""
"passed","Fri May 16 01:21:41 GMT 2025","Fri May 16 01:21:41 GMT 2025","74","","baseTests.DebugPropertyTest","","baseTests.DebugPropertyTest","printSystemProperties","printSystemProperties()",""
