"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 15 17:57:12 GMT 2025","Thu May 15 17:57:12 GMT 2025","656","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testColorPicker","testColorPicker()",""
"passed","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","2","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingBuilder","testCreateWorkerUsingBuilder()",""
"skipped","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDateInput","testDateInput()",""
"skipped","Thu May 15 17:57:17 GMT 2025","Thu May 15 17:57:17 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testNavigationPageLink","testNavigationPageLink()",""
"skipped","Thu May 15 17:57:17 GMT 2025","Thu May 15 17:57:17 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReturnLink","testReturnLink()",""
"passed","Thu May 15 17:57:15 GMT 2025","Thu May 15 17:57:16 GMT 2025","607","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDisabledInput","testDisabledInput()",""
"passed","Thu May 15 17:56:57 GMT 2025","Thu May 15 17:56:57 GMT 2025","788","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testMouseOverLink","testMouseOverLink()",""
"skipped","Thu May 15 17:57:17 GMT 2025","Thu May 15 17:57:17 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextInput","testTextInput()",""
"passed","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","2","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testChangePasswordUsingToBuilder","testChangePasswordUsingToBuilder()",""
"passed","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingConstructor","testCreateWorkerUsingConstructor()",""
"skipped","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReadonlyInput","testReadonlyInput()",""
"skipped","Thu May 15 17:57:17 GMT 2025","Thu May 15 17:57:17 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"skipped","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testPasswordField","testPasswordField()",""
"skipped","Thu May 15 17:57:17 GMT 2025","Thu May 15 17:57:17 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testWebFormLink","testWebFormLink()",""
"skipped","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testSelectOption","testSelectOption()",""
"passed","Thu May 15 17:57:04 GMT 2025","Thu May 15 17:57:05 GMT 2025","660","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","0","","ui.POM.LoginFormTestPOM","","ui.POM.LoginFormTestPOM","loginFormTest","loginFormTest()",""
"skipped","Thu May 15 17:57:17 GMT 2025","Thu May 15 17:57:17 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testHeader","testHeader()",""
"skipped","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFormSubmission","testFormSubmission()",""
"skipped","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReturnLink","testReturnLink()",""
"passed","Thu May 15 17:57:01 GMT 2025","Thu May 15 17:57:02 GMT 2025","748","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"passed","Thu May 15 17:57:15 GMT 2025","Thu May 15 17:57:15 GMT 2025","711","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testHeaderComponents","testHeaderComponents()",""
"passed","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","15","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testCreateUserUsingBuilder","testCreateUserUsingBuilder()",""
"skipped","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFileUpload","testFileUpload()",""
"passed","Thu May 15 17:57:01 GMT 2025","Thu May 15 17:57:01 GMT 2025","683","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Thu May 15 17:57:17 GMT 2025","Thu May 15 17:57:17 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"skipped","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testDropdownMenuLink","testDropdownMenuLink()",""
"passed","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","5","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testChangeSalaryUsingToBuilder","testChangeSalaryUsingToBuilder()",""
"skipped","Thu May 15 17:57:17 GMT 2025","Thu May 15 17:57:17 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDropdownMenuLink","testDropdownMenuLink()",""
"skipped","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testCheckbox","testCheckbox()",""
"skipped","Thu May 15 17:57:17 GMT 2025","Thu May 15 17:57:17 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testLoadingImagesLink","testLoadingImagesLink()",""
"skipped","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testColorPicker","testColorPicker()",""
"skipped","Thu May 15 17:57:17 GMT 2025","Thu May 15 17:57:17 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testNavigationLink","testNavigationLink()",""
"passed","Thu May 15 17:57:07 GMT 2025","Thu May 15 17:57:08 GMT 2025","710","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testRadioButton","testRadioButton()",""
"skipped","Thu May 15 17:57:17 GMT 2025","Thu May 15 17:57:17 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"passed","Thu May 15 17:57:09 GMT 2025","Thu May 15 17:57:09 GMT 2025","694","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextInput","testTextInput()",""
"skipped","Thu May 15 17:57:17 GMT 2025","Thu May 15 17:57:17 GMT 2025","0","","ui.selenide.LoginTest","","ui.selenide.LoginTest","successfulLoginTest","successfulLoginTest()",""
"passed","Thu May 15 17:57:08 GMT 2025","Thu May 15 17:57:09 GMT 2025","801","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testSelectOption","testSelectOption()",""
"skipped","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","1","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextareaField","testTextareaField()",""
"passed","Thu May 15 17:57:12 GMT 2025","Thu May 15 17:57:13 GMT 2025","709","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDateInput","testDateInput()",""
"skipped","Thu May 15 17:57:17 GMT 2025","Thu May 15 17:57:17 GMT 2025","1","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testPasswordField","testPasswordField()",""
"skipped","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testNavigationLink","testNavigationLink()",""
"skipped","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextInput","testTextInput()",""
"skipped","Thu May 15 17:57:17 GMT 2025","Thu May 15 17:57:17 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDragAndDropLink","testDragAndDropLink()",""
"passed","Thu May 15 17:56:56 GMT 2025","Thu May 15 17:56:57 GMT 2025","797","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationLink","testNavigationLink()",""
"skipped","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testRadioButton","testRadioButton()",""
"broken","Thu May 15 17:57:16 GMT 2025","Thu May 15 17:57:17 GMT 2025","892","","ui.POM_FluentTest.WebFormFluentTest","","ui.POM_FluentTest.WebFormFluentTest","testWebFormFluentPage","testWebFormFluentPage()",""
"skipped","Thu May 15 17:57:17 GMT 2025","Thu May 15 17:57:17 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testMouseOverLink","testMouseOverLink()",""
"broken","Thu May 15 17:57:14 GMT 2025","Thu May 15 17:57:15 GMT 2025","653","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFileUpload","testFileUpload()",""
"skipped","Thu May 15 17:57:17 GMT 2025","Thu May 15 17:57:17 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testDisabledInput","testDisabledInput()",""
"skipped","Thu May 15 17:57:17 GMT 2025","Thu May 15 17:57:17 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextareaField","testTextareaField()",""
"passed","Thu May 15 17:56:57 GMT 2025","Thu May 15 17:56:58 GMT 2025","753","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testLoadingImagesLink","testLoadingImagesLink()",""
"passed","Thu May 15 17:56:59 GMT 2025","Thu May 15 17:57:00 GMT 2025","842","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationPageLink","testNavigationPageLink()",""
"passed","Thu May 15 17:57:06 GMT 2025","Thu May 15 17:57:06 GMT 2025","695","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testPasswordField","testPasswordField()",""
"passed","Thu May 15 17:56:53 GMT 2025","Thu May 15 17:56:53 GMT 2025","81","","baseTests.DebugPropertyTest","","baseTests.DebugPropertyTest","printSystemProperties","printSystemProperties()",""
"passed","Thu May 15 17:57:05 GMT 2025","Thu May 15 17:57:06 GMT 2025","738","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testCheckbox","testCheckbox()",""
"passed","Thu May 15 17:57:03 GMT 2025","Thu May 15 17:57:04 GMT 2025","922","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testLogin","testLogin()",""
