"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 13 19:53:01 GMT 2025","Tue May 13 19:53:01 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingBuilder","testCreateWorkerUsingBuilder()",""
"broken","Tue May 13 19:53:11 GMT 2025","Tue May 13 19:53:11 GMT 2025","499","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testRadioButton","testRadioButton()",""
"broken","Tue May 13 19:53:06 GMT 2025","Tue May 13 19:53:06 GMT 2025","553","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeaderComponents","testHeaderComponents()",""
"passed","Tue May 13 19:53:01 GMT 2025","Tue May 13 19:53:01 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCloneAndModifySalary","testCloneAndModifySalary()",""
"skipped","Tue May 13 19:53:01 GMT 2025","Tue May 13 19:53:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testColorPicker","testColorPicker()",""
"skipped","Tue May 13 19:53:17 GMT 2025","Tue May 13 19:53:17 GMT 2025","1","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"skipped","Tue May 13 19:53:17 GMT 2025","Tue May 13 19:53:17 GMT 2025","0","","ui.selenide.LoginTest","","ui.selenide.LoginTest","successfulLoginTest","successfulLoginTest()",""
"skipped","Tue May 13 19:53:01 GMT 2025","Tue May 13 19:53:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFormSubmission","testFormSubmission()",""
"skipped","Tue May 13 19:53:01 GMT 2025","Tue May 13 19:53:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testCheckbox","testCheckbox()",""
"broken","Tue May 13 19:53:14 GMT 2025","Tue May 13 19:53:15 GMT 2025","538","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReturnLink","testReturnLink()",""
"broken","Tue May 13 19:53:10 GMT 2025","Tue May 13 19:53:10 GMT 2025","515","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testPasswordField","testPasswordField()",""
"skipped","Tue May 13 19:53:17 GMT 2025","Tue May 13 19:53:17 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testDisabledInput","testDisabledInput()",""
"broken","Tue May 13 19:53:03 GMT 2025","Tue May 13 19:53:03 GMT 2025","587","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationLink","testNavigationLink()",""
"skipped","Tue May 13 19:53:01 GMT 2025","Tue May 13 19:53:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testPasswordField","testPasswordField()",""
"broken","Tue May 13 19:53:10 GMT 2025","Tue May 13 19:53:11 GMT 2025","530","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"skipped","Tue May 13 19:53:17 GMT 2025","Tue May 13 19:53:17 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextInput","testTextInput()",""
"skipped","Tue May 13 19:53:17 GMT 2025","Tue May 13 19:53:17 GMT 2025","0","","ui.oldTests.LoginFormTest","","ui.oldTests.LoginFormTest","loginFormTest","loginFormTest()",""
"skipped","Tue May 13 19:53:17 GMT 2025","Tue May 13 19:53:17 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testPasswordField","testPasswordField()",""
"skipped","Tue May 13 19:53:01 GMT 2025","Tue May 13 19:53:01 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testDropdownMenuLink","testDropdownMenuLink()",""
"skipped","Tue May 13 19:53:17 GMT 2025","Tue May 13 19:53:17 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDropdownMenuLink","testDropdownMenuLink()",""
"skipped","Tue May 13 19:53:01 GMT 2025","Tue May 13 19:53:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFileUpload","testFileUpload()",""
"passed","Tue May 13 19:53:01 GMT 2025","Tue May 13 19:53:01 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingConstructor","testCreateWorkerUsingConstructor()",""
"broken","Tue May 13 19:53:01 GMT 2025","Tue May 13 19:53:03 GMT 2025","1844","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDragAndDropLink","testDragAndDropLink()",""
"broken","Tue May 13 19:53:08 GMT 2025","Tue May 13 19:53:09 GMT 2025","547","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testLogin","testLogin()",""
"broken","Tue May 13 19:53:11 GMT 2025","Tue May 13 19:53:12 GMT 2025","534","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testSelectOption","testSelectOption()",""
"broken","Tue May 13 19:53:07 GMT 2025","Tue May 13 19:53:07 GMT 2025","533","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testWebFormLink","testWebFormLink()",""
"broken","Tue May 13 19:53:12 GMT 2025","Tue May 13 19:53:12 GMT 2025","493","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextInput","testTextInput()",""
"skipped","Tue May 13 19:53:17 GMT 2025","Tue May 13 19:53:17 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testNavigationPageLink","testNavigationPageLink()",""
"broken","Tue May 13 19:53:15 GMT 2025","Tue May 13 19:53:15 GMT 2025","516","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFileUpload","testFileUpload()",""
"skipped","Tue May 13 19:53:01 GMT 2025","Tue May 13 19:53:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextareaField","testTextareaField()",""
"skipped","Tue May 13 19:53:17 GMT 2025","Tue May 13 19:53:17 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testLoadingImagesLink","testLoadingImagesLink()",""
"skipped","Tue May 13 19:53:17 GMT 2025","Tue May 13 19:53:17 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"broken","Tue May 13 19:53:16 GMT 2025","Tue May 13 19:53:17 GMT 2025","522","","ui.POM_FluentTest.WebFormFluentTest","","ui.POM_FluentTest.WebFormFluentTest","testWebFormFluentPage","testWebFormFluentPage()",""
"passed","Tue May 13 19:53:01 GMT 2025","Tue May 13 19:53:01 GMT 2025","2","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testChangePasswordUsingToBuilder","testChangePasswordUsingToBuilder()",""
"skipped","Tue May 13 19:53:01 GMT 2025","Tue May 13 19:53:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDateInput","testDateInput()",""
"skipped","Tue May 13 19:53:01 GMT 2025","Tue May 13 19:53:01 GMT 2025","0","","ui.POM.LoginFormTestPOM","","ui.POM.LoginFormTestPOM","loginFormTest","loginFormTest()",""
"broken","Tue May 13 19:53:13 GMT 2025","Tue May 13 19:53:13 GMT 2025","523","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextareaField","testTextareaField()",""
"broken","Tue May 13 19:53:14 GMT 2025","Tue May 13 19:53:14 GMT 2025","526","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDateInput","testDateInput()",""
"broken","Tue May 13 19:53:04 GMT 2025","Tue May 13 19:53:05 GMT 2025","553","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDropdownMenuLink","testDropdownMenuLink()",""
"broken","Tue May 13 19:53:05 GMT 2025","Tue May 13 19:53:06 GMT 2025","525","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"skipped","Tue May 13 19:53:01 GMT 2025","Tue May 13 19:53:01 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testRadioButton","testRadioButton()",""
"broken","Tue May 13 19:53:09 GMT 2025","Tue May 13 19:53:10 GMT 2025","535","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testCheckbox","testCheckbox()",""
"skipped","Tue May 13 19:53:17 GMT 2025","Tue May 13 19:53:17 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testWebFormLink","testWebFormLink()",""
