"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 15 18:32:54 GMT 2025","Thu May 15 18:32:55 GMT 2025","750","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDateInput","testDateInput()",""
"skipped","Thu May 15 18:32:33 GMT 2025","Thu May 15 18:32:33 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDisabledInput","testDisabledInput()",""
"passed","Thu May 15 18:32:55 GMT 2025","Thu May 15 18:32:56 GMT 2025","843","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReturnLink","testReturnLink()",""
"skipped","Thu May 15 18:32:33 GMT 2025","Thu May 15 18:32:33 GMT 2025","0","","ui.POM.LoginFormTestPOM","","ui.POM.LoginFormTestPOM","loginFormTest","loginFormTest()",""
"passed","Thu May 15 18:32:44 GMT 2025","Thu May 15 18:32:44 GMT 2025","631","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeader","testHeader()",""
"skipped","Thu May 15 18:32:59 GMT 2025","Thu May 15 18:32:59 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testPasswordField","testPasswordField()",""
"skipped","Thu May 15 18:32:33 GMT 2025","Thu May 15 18:32:33 GMT 2025","1","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testWebFormLink","testWebFormLink()",""
"passed","Thu May 15 18:32:33 GMT 2025","Thu May 15 18:32:35 GMT 2025","2819","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDragAndDropLink","testDragAndDropLink()",""
"skipped","Thu May 15 18:32:59 GMT 2025","Thu May 15 18:32:59 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReturnLink","testReturnLink()",""
"skipped","Thu May 15 18:32:33 GMT 2025","Thu May 15 18:32:33 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDateInput","testDateInput()",""
"passed","Thu May 15 18:32:48 GMT 2025","Thu May 15 18:32:49 GMT 2025","709","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testRadioButton","testRadioButton()",""
"passed","Thu May 15 18:32:47 GMT 2025","Thu May 15 18:32:48 GMT 2025","760","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testPasswordField","testPasswordField()",""
"passed","Thu May 15 18:32:42 GMT 2025","Thu May 15 18:32:43 GMT 2025","875","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"skipped","Thu May 15 18:32:33 GMT 2025","Thu May 15 18:32:33 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testSelectOption","testSelectOption()",""
"broken","Thu May 15 18:32:58 GMT 2025","Thu May 15 18:32:59 GMT 2025","983","","ui.POM_FluentTest.WebFormFluentTest","","ui.POM_FluentTest.WebFormFluentTest","testWebFormFluentPage","testWebFormFluentPage()",""
"skipped","Thu May 15 18:32:59 GMT 2025","Thu May 15 18:32:59 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testDisabledInput","testDisabledInput()",""
"skipped","Thu May 15 18:32:33 GMT 2025","Thu May 15 18:32:33 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testRadioButton","testRadioButton()",""
"skipped","Thu May 15 18:32:59 GMT 2025","Thu May 15 18:32:59 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testMouseOverLink","testMouseOverLink()",""
"passed","Thu May 15 18:32:44 GMT 2025","Thu May 15 18:32:45 GMT 2025","1123","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testLogin","testLogin()",""
"passed","Thu May 15 18:32:38 GMT 2025","Thu May 15 18:32:39 GMT 2025","864","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDropdownMenuLink","testDropdownMenuLink()",""
"passed","Thu May 15 18:32:41 GMT 2025","Thu May 15 18:32:42 GMT 2025","743","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Thu May 15 18:32:33 GMT 2025","Thu May 15 18:32:33 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFileUpload","testFileUpload()",""
"skipped","Thu May 15 18:32:33 GMT 2025","Thu May 15 18:32:33 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextInput","testTextInput()",""
"skipped","Thu May 15 18:32:59 GMT 2025","Thu May 15 18:32:59 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextInput","testTextInput()",""
"passed","Thu May 15 18:32:33 GMT 2025","Thu May 15 18:32:33 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingBuilder","testCreateWorkerUsingBuilder()",""
"passed","Thu May 15 18:32:33 GMT 2025","Thu May 15 18:32:33 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingConstructor","testCreateWorkerUsingConstructor()",""
"passed","Thu May 15 18:32:45 GMT 2025","Thu May 15 18:32:46 GMT 2025","691","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testHeaderComponents","testHeaderComponents()",""
"passed","Thu May 15 18:32:50 GMT 2025","Thu May 15 18:32:51 GMT 2025","749","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextInput","testTextInput()",""
"skipped","Thu May 15 18:32:59 GMT 2025","Thu May 15 18:32:59 GMT 2025","0","","ui.oldTests.LoginFormTest","","ui.oldTests.LoginFormTest","loginFormTest","loginFormTest()",""
"skipped","Thu May 15 18:32:33 GMT 2025","Thu May 15 18:32:33 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReadonlyInput","testReadonlyInput()",""
"skipped","Thu May 15 18:32:59 GMT 2025","Thu May 15 18:32:59 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testHeader","testHeader()",""
"passed","Thu May 15 18:32:48 GMT 2025","Thu May 15 18:32:48 GMT 2025","655","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"skipped","Thu May 15 18:32:33 GMT 2025","Thu May 15 18:32:33 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testDropdownMenuLink","testDropdownMenuLink()",""
"passed","Thu May 15 18:32:33 GMT 2025","Thu May 15 18:32:33 GMT 2025","2","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testChangePasswordUsingToBuilder","testChangePasswordUsingToBuilder()",""
"skipped","Thu May 15 18:32:59 GMT 2025","Thu May 15 18:32:59 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testWebFormLink","testWebFormLink()",""
"skipped","Thu May 15 18:32:59 GMT 2025","Thu May 15 18:32:59 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextareaField","testTextareaField()",""
