"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 16 01:14:02 GMT 2025","Fri May 16 01:14:03 GMT 2025","710","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextareaField","testTextareaField()",""
"passed","Fri May 16 01:13:52 GMT 2025","Fri May 16 01:13:53 GMT 2025","734","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"passed","Fri May 16 01:13:53 GMT 2025","Fri May 16 01:13:54 GMT 2025","772","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testWebFormLink","testWebFormLink()",""
"broken","Fri May 16 01:14:26 GMT 2025","Fri May 16 01:14:26 GMT 2025","280","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"passed","Fri May 16 01:13:47 GMT 2025","Fri May 16 01:13:48 GMT 2025","786","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationLink","testNavigationLink()",""
"passed","Fri May 16 01:13:58 GMT 2025","Fri May 16 01:13:59 GMT 2025","695","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testRadioButton","testRadioButton()",""
"broken","Fri May 16 01:14:26 GMT 2025","Fri May 16 01:14:26 GMT 2025","279","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextareaField","testTextareaField()",""
"passed","Fri May 16 01:13:45 GMT 2025","Fri May 16 01:13:45 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingBuilder","testCreateWorkerUsingBuilder()",""
"passed","Fri May 16 01:13:45 GMT 2025","Fri May 16 01:13:45 GMT 2025","16","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testCreateUserUsingBuilder","testCreateUserUsingBuilder()",""
"passed","Fri May 16 01:13:56 GMT 2025","Fri May 16 01:13:57 GMT 2025","777","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testCheckbox","testCheckbox()",""
"passed","Fri May 16 01:13:51 GMT 2025","Fri May 16 01:13:52 GMT 2025","753","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"passed","Fri May 16 01:13:45 GMT 2025","Fri May 16 01:13:45 GMT 2025","4","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testChangePasswordUsingToBuilder","testChangePasswordUsingToBuilder()",""
"passed","Fri May 16 01:13:54 GMT 2025","Fri May 16 01:13:54 GMT 2025","617","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeader","testHeader()",""
"passed","Fri May 16 01:13:54 GMT 2025","Fri May 16 01:13:55 GMT 2025","929","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testLogin","testLogin()",""
"passed","Fri May 16 01:13:45 GMT 2025","Fri May 16 01:13:45 GMT 2025","2","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCloneAndModifySalary","testCloneAndModifySalary()",""
"passed","Fri May 16 01:13:44 GMT 2025","Fri May 16 01:13:44 GMT 2025","90","","baseTests.DebugPropertyTest","","baseTests.DebugPropertyTest","printSystemProperties","printSystemProperties()",""
