"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","4","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testColorPicker","testColorPicker()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","1","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testLoadingImagesLink","testLoadingImagesLink()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","1","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDisabledInput","testDisabledInput()",""
"broken","Tue May 13 16:27:02 GMT 2025","Tue May 13 16:27:02 GMT 2025","223","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextareaField","testTextareaField()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","2","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testCheckbox","testCheckbox()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","1","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testHeader","testHeader()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","4","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testPasswordField","testPasswordField()",""
"passed","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","3","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testChangePasswordUsingToBuilder","testChangePasswordUsingToBuilder()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","2","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"broken","Tue May 13 16:27:02 GMT 2025","Tue May 13 16:27:02 GMT 2025","226","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextInput","testTextInput()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","2","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","2","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextareaField","testTextareaField()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","6","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testRadioButton","testRadioButton()",""
"broken","Tue May 13 16:27:01 GMT 2025","Tue May 13 16:27:01 GMT 2025","295","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testPasswordField","testPasswordField()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","3","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testWebFormLink","testWebFormLink()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","4","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testSelectOption","testSelectOption()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","2","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFormSubmission","testFormSubmission()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","2","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReturnLink","testReturnLink()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","1","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDropdownMenuLink","testDropdownMenuLink()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","3","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReturnLink","testReturnLink()",""
"broken","Tue May 13 16:26:59 GMT 2025","Tue May 13 16:27:01 GMT 2025","2472","","ui.selenide.LoginTest","","ui.selenide.LoginTest","successfulLoginTest","successfulLoginTest()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","3","","ui.oldTests.LoginFormTest","","ui.oldTests.LoginFormTest","loginFormTest","loginFormTest()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","2","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testRadioButton","testRadioButton()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","7","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testSelectOption","testSelectOption()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","2","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testNavigationLink","testNavigationLink()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","5","","ui.POM.LoginFormTestPOM","","ui.POM.LoginFormTestPOM","loginFormTest","loginFormTest()",""
"broken","Tue May 13 16:27:02 GMT 2025","Tue May 13 16:27:02 GMT 2025","222","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReturnLink","testReturnLink()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","7","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testLoadingImagesLink","testLoadingImagesLink()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","2","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDisabledInput","testDisabledInput()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","2","","ui.POM_FluentTest.WebFormFluentTest","","ui.POM_FluentTest.WebFormFluentTest","testWebFormFluentPage","testWebFormFluentPage()",""
"broken","Tue May 13 16:27:01 GMT 2025","Tue May 13 16:27:02 GMT 2025","279","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"broken","Tue May 13 16:27:02 GMT 2025","Tue May 13 16:27:02 GMT 2025","219","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testDisabledInput","testDisabledInput()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","2","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeader","testHeader()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","2","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testHeaderComponents","testHeaderComponents()",""
"broken","Tue May 13 16:26:58 GMT 2025","Tue May 13 16:26:58 GMT 2025","3","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testPasswordField","testPasswordField()",""
