"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed May 14 15:53:13 GMT 2025","Wed May 14 15:53:13 GMT 2025","657","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFileUpload","testFileUpload()",""
"skipped","Wed May 14 15:53:16 GMT 2025","Wed May 14 15:53:16 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testHeader","testHeader()",""
"skipped","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFileUpload","testFileUpload()",""
"passed","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:53 GMT 2025","2538","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDragAndDropLink","testDragAndDropLink()",""
"skipped","Wed May 14 15:53:16 GMT 2025","Wed May 14 15:53:16 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testWebFormLink","testWebFormLink()",""
"passed","Wed May 14 15:53:01 GMT 2025","Wed May 14 15:53:01 GMT 2025","631","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeader","testHeader()",""
"broken","Wed May 14 15:53:15 GMT 2025","Wed May 14 15:53:16 GMT 2025","940","","ui.POM_FluentTest.WebFormFluentTest","","ui.POM_FluentTest.WebFormFluentTest","testWebFormFluentPage","testWebFormFluentPage()",""
"skipped","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFormSubmission","testFormSubmission()",""
"passed","Wed May 14 15:53:06 GMT 2025","Wed May 14 15:53:06 GMT 2025","712","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testRadioButton","testRadioButton()",""
"skipped","Wed May 14 15:53:16 GMT 2025","Wed May 14 15:53:16 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testPasswordField","testPasswordField()",""
"passed","Wed May 14 15:53:03 GMT 2025","Wed May 14 15:53:03 GMT 2025","687","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDisabledInput","testDisabledInput()",""
"passed","Wed May 14 15:52:56 GMT 2025","Wed May 14 15:52:57 GMT 2025","940","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationPageLink","testNavigationPageLink()",""
"passed","Wed May 14 15:53:05 GMT 2025","Wed May 14 15:53:06 GMT 2025","662","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"skipped","Wed May 14 15:53:16 GMT 2025","Wed May 14 15:53:16 GMT 2025","0","","ui.selenide.LoginTest","","ui.selenide.LoginTest","successfulLoginTest","successfulLoginTest()",""
"skipped","Wed May 14 15:53:16 GMT 2025","Wed May 14 15:53:16 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testMouseOverLink","testMouseOverLink()",""
"passed","Wed May 14 15:52:58 GMT 2025","Wed May 14 15:52:59 GMT 2025","727","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Wed May 14 15:53:16 GMT 2025","Wed May 14 15:53:16 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDropdownMenuLink","testDropdownMenuLink()",""
"skipped","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextInput","testTextInput()",""
"passed","Wed May 14 15:53:06 GMT 2025","Wed May 14 15:53:07 GMT 2025","838","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testSelectOption","testSelectOption()",""
"skipped","Wed May 14 15:53:16 GMT 2025","Wed May 14 15:53:16 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testLoadingImagesLink","testLoadingImagesLink()",""
"passed","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","2","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingConstructor","testCreateWorkerUsingConstructor()",""
"skipped","Wed May 14 15:53:16 GMT 2025","Wed May 14 15:53:16 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testDisabledInput","testDisabledInput()",""
"passed","Wed May 14 15:52:53 GMT 2025","Wed May 14 15:52:54 GMT 2025","863","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationLink","testNavigationLink()",""
"skipped","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReadonlyInput","testReadonlyInput()",""
"skipped","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","1","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextareaField","testTextareaField()",""
"skipped","Wed May 14 15:53:16 GMT 2025","Wed May 14 15:53:16 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReturnLink","testReturnLink()",""
"passed","Wed May 14 15:53:10 GMT 2025","Wed May 14 15:53:11 GMT 2025","675","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testColorPicker","testColorPicker()",""
"skipped","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testNavigationLink","testNavigationLink()",""
"passed","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","4","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testChangeSalaryUsingToBuilder","testChangeSalaryUsingToBuilder()",""
"passed","Wed May 14 15:52:54 GMT 2025","Wed May 14 15:52:55 GMT 2025","977","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testMouseOverLink","testMouseOverLink()",""
"passed","Wed May 14 15:53:10 GMT 2025","Wed May 14 15:53:10 GMT 2025","727","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextareaField","testTextareaField()",""
"skipped","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testRadioButton","testRadioButton()",""
"skipped","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","0","","ui.POM.LoginFormTestPOM","","ui.POM.LoginFormTestPOM","loginFormTest","loginFormTest()",""
"passed","Wed May 14 15:53:00 GMT 2025","Wed May 14 15:53:01 GMT 2025","848","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testWebFormLink","testWebFormLink()",""
"skipped","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testSelectOption","testSelectOption()",""
"passed","Wed May 14 15:53:01 GMT 2025","Wed May 14 15:53:03 GMT 2025","1195","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testLogin","testLogin()",""
"passed","Wed May 14 15:53:14 GMT 2025","Wed May 14 15:53:15 GMT 2025","647","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDisabledInput","testDisabledInput()",""
"passed","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","2","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testChangePasswordUsingToBuilder","testChangePasswordUsingToBuilder()",""
"skipped","Wed May 14 15:53:16 GMT 2025","Wed May 14 15:53:16 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"skipped","Wed May 14 15:53:16 GMT 2025","Wed May 14 15:53:16 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"passed","Wed May 14 15:53:13 GMT 2025","Wed May 14 15:53:14 GMT 2025","728","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testPasswordField","testPasswordField()",""
"passed","Wed May 14 15:52:56 GMT 2025","Wed May 14 15:52:56 GMT 2025","815","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDropdownMenuLink","testDropdownMenuLink()",""
"skipped","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReturnLink","testReturnLink()",""
"skipped","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testColorPicker","testColorPicker()",""
"passed","Wed May 14 15:52:55 GMT 2025","Wed May 14 15:52:56 GMT 2025","832","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testLoadingImagesLink","testLoadingImagesLink()",""
"passed","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingBuilder","testCreateWorkerUsingBuilder()",""
"passed","Wed May 14 15:53:12 GMT 2025","Wed May 14 15:53:13 GMT 2025","847","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReturnLink","testReturnLink()",""
"skipped","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testDropdownMenuLink","testDropdownMenuLink()",""
"skipped","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testCheckbox","testCheckbox()",""
"passed","Wed May 14 15:53:08 GMT 2025","Wed May 14 15:53:10 GMT 2025","1897","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFormSubmission","testFormSubmission()",""
"passed","Wed May 14 15:52:50 GMT 2025","Wed May 14 15:52:50 GMT 2025","19","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testCreateUserUsingBuilder","testCreateUserUsingBuilder()",""
