"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue May 13 18:04:52 GMT 2025","Tue May 13 18:04:53 GMT 2025","433","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Tue May 13 18:04:46 GMT 2025","Tue May 13 18:04:46 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReturnLink","testReturnLink()",""
"broken","Tue May 13 18:04:58 GMT 2025","Tue May 13 18:04:59 GMT 2025","439","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Tue May 13 18:04:46 GMT 2025","Tue May 13 18:04:46 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testCheckbox","testCheckbox()",""
"broken","Tue May 13 18:04:54 GMT 2025","Tue May 13 18:04:54 GMT 2025","433","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"broken","Tue May 13 18:04:58 GMT 2025","Tue May 13 18:04:58 GMT 2025","453","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFileUpload","testFileUpload()",""
"passed","Tue May 13 18:04:45 GMT 2025","Tue May 13 18:04:45 GMT 2025","33","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testCreateUserUsingBuilder","testCreateUserUsingBuilder()",""
"skipped","Tue May 13 18:04:59 GMT 2025","Tue May 13 18:04:59 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextareaField","testTextareaField()",""
"skipped","Tue May 13 18:04:46 GMT 2025","Tue May 13 18:04:46 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testColorPicker","testColorPicker()",""
"broken","Tue May 13 18:04:49 GMT 2025","Tue May 13 18:04:49 GMT 2025","462","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDropdownMenuLink","testDropdownMenuLink()",""
"skipped","Tue May 13 18:04:46 GMT 2025","Tue May 13 18:04:46 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testDropdownMenuLink","testDropdownMenuLink()",""
"passed","Tue May 13 18:04:46 GMT 2025","Tue May 13 18:04:46 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCloneAndModifySalary","testCloneAndModifySalary()",""
"broken","Tue May 13 18:04:55 GMT 2025","Tue May 13 18:04:55 GMT 2025","430","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testSelectOption","testSelectOption()",""
"broken","Tue May 13 18:04:57 GMT 2025","Tue May 13 18:04:58 GMT 2025","447","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReturnLink","testReturnLink()",""
"skipped","Tue May 13 18:04:46 GMT 2025","Tue May 13 18:04:46 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testSelectOption","testSelectOption()",""
"broken","Tue May 13 18:04:47 GMT 2025","Tue May 13 18:04:48 GMT 2025","466","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationLink","testNavigationLink()",""
"broken","Tue May 13 18:04:48 GMT 2025","Tue May 13 18:04:48 GMT 2025","447","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testMouseOverLink","testMouseOverLink()",""
"skipped","Tue May 13 18:04:59 GMT 2025","Tue May 13 18:04:59 GMT 2025","0","","ui.selenide.LoginTest","","ui.selenide.LoginTest","successfulLoginTest","successfulLoginTest()",""
"broken","Tue May 13 18:04:49 GMT 2025","Tue May 13 18:04:50 GMT 2025","449","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationPageLink","testNavigationPageLink()",""
"skipped","Tue May 13 18:04:46 GMT 2025","Tue May 13 18:04:46 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testPasswordField","testPasswordField()",""
"skipped","Tue May 13 18:04:59 GMT 2025","Tue May 13 18:04:59 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextInput","testTextInput()",""
"skipped","Tue May 13 18:04:46 GMT 2025","Tue May 13 18:04:46 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testRadioButton","testRadioButton()",""
"broken","Tue May 13 18:04:50 GMT 2025","Tue May 13 18:04:51 GMT 2025","444","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Tue May 13 18:04:46 GMT 2025","Tue May 13 18:04:46 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testNavigationLink","testNavigationLink()",""
"broken","Tue May 13 18:04:51 GMT 2025","Tue May 13 18:04:51 GMT 2025","439","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testWebFormLink","testWebFormLink()",""
"broken","Tue May 13 18:04:59 GMT 2025","Tue May 13 18:04:59 GMT 2025","442","","ui.POM_FluentTest.WebFormFluentTest","","ui.POM_FluentTest.WebFormFluentTest","testWebFormFluentPage","testWebFormFluentPage()",""
"broken","Tue May 13 18:04:51 GMT 2025","Tue May 13 18:04:52 GMT 2025","420","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeader","testHeader()",""
"skipped","Tue May 13 18:04:59 GMT 2025","Tue May 13 18:04:59 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"broken","Tue May 13 18:04:55 GMT 2025","Tue May 13 18:04:55 GMT 2025","439","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextInput","testTextInput()",""
"broken","Tue May 13 18:04:46 GMT 2025","Tue May 13 18:04:47 GMT 2025","1622","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDragAndDropLink","testDragAndDropLink()",""
"broken","Tue May 13 18:04:53 GMT 2025","Tue May 13 18:04:54 GMT 2025","439","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testPasswordField","testPasswordField()",""
"passed","Tue May 13 18:04:46 GMT 2025","Tue May 13 18:04:46 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingBuilder","testCreateWorkerUsingBuilder()",""
"skipped","Tue May 13 18:04:59 GMT 2025","Tue May 13 18:04:59 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testNavigationPageLink","testNavigationPageLink()",""
"skipped","Tue May 13 18:04:46 GMT 2025","Tue May 13 18:04:46 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testWebFormLink","testWebFormLink()",""
"skipped","Tue May 13 18:04:46 GMT 2025","Tue May 13 18:04:46 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReadonlyInput","testReadonlyInput()",""
"broken","Tue May 13 18:04:59 GMT 2025","Tue May 13 18:04:59 GMT 2025","418","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDisabledInput","testDisabledInput()",""
"passed","Tue May 13 18:04:46 GMT 2025","Tue May 13 18:04:46 GMT 2025","3","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testChangePasswordUsingToBuilder","testChangePasswordUsingToBuilder()",""
"skipped","Tue May 13 18:04:59 GMT 2025","Tue May 13 18:04:59 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDropdownMenuLink","testDropdownMenuLink()",""
"broken","Tue May 13 18:04:57 GMT 2025","Tue May 13 18:04:57 GMT 2025","425","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDateInput","testDateInput()",""
"broken","Tue May 13 18:04:52 GMT 2025","Tue May 13 18:04:52 GMT 2025","449","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testLogin","testLogin()",""
"skipped","Tue May 13 18:04:46 GMT 2025","Tue May 13 18:04:46 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextInput","testTextInput()",""
"skipped","Tue May 13 18:04:46 GMT 2025","Tue May 13 18:04:46 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFormSubmission","testFormSubmission()",""
"broken","Tue May 13 18:04:48 GMT 2025","Tue May 13 18:04:49 GMT 2025","472","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testLoadingImagesLink","testLoadingImagesLink()",""
"skipped","Tue May 13 18:04:59 GMT 2025","Tue May 13 18:04:59 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDragAndDropLink","testDragAndDropLink()",""
"broken","Tue May 13 18:04:55 GMT 2025","Tue May 13 18:04:56 GMT 2025","448","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFormSubmission","testFormSubmission()",""
"skipped","Tue May 13 18:04:59 GMT 2025","Tue May 13 18:04:59 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testDisabledInput","testDisabledInput()",""
"skipped","Tue May 13 18:04:59 GMT 2025","Tue May 13 18:04:59 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"broken","Tue May 13 18:04:56 GMT 2025","Tue May 13 18:04:57 GMT 2025","435","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testColorPicker","testColorPicker()",""
"skipped","Tue May 13 18:04:59 GMT 2025","Tue May 13 18:04:59 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"skipped","Tue May 13 18:04:46 GMT 2025","Tue May 13 18:04:46 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDisabledInput","testDisabledInput()",""
"skipped","Tue May 13 18:04:59 GMT 2025","Tue May 13 18:04:59 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testMouseOverLink","testMouseOverLink()",""
